fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,e_garch_vol,call_delta,put_delta,call_gamma,put_gamma,call_vega,put_vega,call_theta,put_theta,call_rho,put_rho,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,atm_iv estimatedEPS,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol,predicted_vol,iv_diff,trade_signal,pnl,pnl_when_signal,return_when_signal
2022-12-31,2023-01-25,1.19,1.13,0.06,5.3097,1.05,0.0799999999999998,0.076190476190476,2023-01-24,0.7430125579051702,0.6660036234749592,0.52151,-0.47886,0.02407,0.02445,0.05197,0.05197,-1.10678,-1.07287,0.00563,-0.0062,1.26851,0.5254974420948298,0.0530973451327433,0.6572123700313011,1.11241,0.4551976299686988,1.4334163,0.6327597971679932,0.0711944222741853,0.5642174302187849,0.1295581774856035,1.498746,2.0829323143659777,1.94410125,2.116276424669637,0.8659862028320064,2.072717286805255,1.369695924469902,2.08196574521852,144.0,6.6,6.6,1320.0,141.91000366210938,177.89999389648438,3389.9993896484375,1.5681813557942708,0.0930166983254363,3.588090895071164,1.522844847798509,0.254334847798509,0,2069.9993896484375,0.0,0.0
2023-03-31,2023-04-19,0.85,0.85,0.0,0.0,1.19,-0.3399999999999999,-0.2857142857142857,2023-04-18,0.5997782827949342,25.923267225038774,0.50387,-0.49613,0.02352,0.02352,0.06666,0.06666,-1.1389,-1.11443,0.0071,-0.0081,1.01485,0.4150717172050658,0.0,0.7430125579051702,1.26851,0.5254974420948298,0.8626225,0.6289084585764234,0.0726289001956975,0.5644114865745629,0.1296155709113565,0.6870580000000001,0.6158391813371484,1.64166875,2.044555270184954,0.0581495414235761,0.5588555683527423,1.0670208540251798,2.0131370850139567,185.0,6.55,7.1,1364.9999999999998,179.10000610351562,165.0800018310547,1991.9998168945312,0.459340525197459,0.0762144027628375,1.2939966529687907,1.4953102848517545,0.4804602848517545,1,626.9998168945315,626.9998168945315,0.459340525197459
2023-06-30,2023-07-19,0.91,0.82,0.09,10.9756,0.85,-0.03,-0.0352941176470588,2023-07-18,0.525230425912717,0.4400521381658852,0.49724,-0.50276,0.01423,0.01423,0.10609,0.10609,-1.88232,-1.84128,0.01113,-0.01311,1.05388,0.528649574087283,0.1097560975609756,0.5997782827949342,1.01485,0.4150717172050658,0.8641815999999999,0.6189626653805895,0.0843265486427004,0.5602845130533864,0.1301973885438989,0.893882,0.4981020259645697,1.1977775,1.6582793356777112,0.2749193346194099,0.4635476878493663,0.6282883209266501,1.616400473034897,295.0,10.6,12.0,2260.0,296.0400085449219,260.0199890136719,3498.0010986328125,0.5477880967401825,0.0763410327917573,2.0594967449442754,1.4809796181430404,0.4270996181430404,1,1238.0010986328125,1238.0010986328125,0.5477880967401825
2023-09-30,2023-10-18,0.66,0.72,-0.06,-8.3333,0.91,-0.19,-0.2087912087912088,2023-10-17,0.488714212209072,0.608469035438244,0.51364,-0.48673,0.02156,0.0221,0.09212,0.09212,-1.24666,-1.17953,0.01015,-0.01079,0.80022,0.311505787790928,-0.0833333333333333,0.525230425912717,1.05388,0.528649574087283,0.5761584,0.6027895697706389,0.1020563611902905,0.5482739074663449,0.1307611400965627,1.0499740000000002,0.1697661996099599,1.1536044444444444,1.5568286322770966,0.4471844302293606,0.0898243135417874,0.5930902616893476,1.5156869097675365,255.0,7.45,7.35,1480.0,252.6999969482422,211.9900054931641,4300.999450683594,1.906080709921347,0.0585674720171497,2.7885775283338083,1.473959943668992,0.673739943668992,1,2820.9994506835938,2820.9994506835938,1.906080709921347
2023-12-31,2024-01-24,0.71,0.74,-0.03,-4.0541,0.66,0.0799999999999999,0.1212121212121211,2024-01-23,0.4068468405355339,1.438488378291817,0.50112,-0.49957,0.02156,0.022,0.07564,0.07564,-1.2445,-1.18925,0.00804,-0.00922,0.97583,0.5689831594644661,-0.0405405405405405,0.488714212209072,0.80022,0.311505787790928,0.7221141999999999,0.5527164638714855,0.1270404814592211,0.5451474485331407,0.1340208848440831,1.022658,0.1681892605668054,1.135827,1.468868290745179,0.4699415361285141,0.1054216758329502,0.5906795514668595,1.429023656777406,210.0,7.0,7.75,1475.0,211.8800048828125,183.25,2675.0,0.8135593220338984,0.0696148747408137,2.304482605980795,1.4582222140166758,0.48239221401667587,1,1200.0,1200.0,0.8135593220338984
2024-03-31,2024-04-23,0.45,0.51,-0.06,-11.7647,0.71,-0.1999999999999999,-0.2816901408450704,2024-04-22,0.4600663871471775,1.334167682727799e-11,0.52748,-0.47288,0.02286,0.02325,0.05918,0.05919,-0.87618,-0.84109,0.00744,-0.0081,1.17095,0.7108836128528224,-0.1176470588235294,0.4068468405355339,0.97583,0.5689831594644661,0.5971845,0.4961272297198869,0.0723133146812947,0.5644435134439401,0.0988054155011853,1.003146,0.1349020293769104,1.250946,1.415833901708341,0.5070187702801127,0.1521084630523003,0.6865024865560599,1.398384774035789,142.0,7.0,6.85,1385.0,143.3300018310547,168.2899932861328,2628.9993286132812,0.8981944610926218,0.0966301529551727,2.5484770646612223,1.4684528446045588,0.2975028446045589,0,1243.9993286132812,0.0,0.0
2024-06-30,2024-07-23,0.52,0.56,-0.04,-7.1429,0.45,0.11,0.2444444444444445,2024-07-22,0.5104738586896024,0.468597555000911,0.54578,-0.45424,0.0133,0.01353,0.10435,0.10435,-1.49459,-1.43269,0.01365,-0.01371,1.13192,0.6214461413103977,-0.0714285714285714,0.4600663871471775,1.17095,0.7108836128528224,0.6338752000000001,0.4782663448988206,0.0468617403834282,0.5535874017376219,0.0981022909771796,1.02656,0.1470534873779223,0.8568089999999999,0.4584617422170181,0.548293655101179,0.148886886775907,0.303221598262378,0.4641061343848401,250.0,12.8,10.9,2370.0000000000005,253.6000061035156,219.8000030517578,3019.9996948242188,0.2742614746093748,0.0934542564258694,2.270692633695758,1.4781428974714683,0.3462228974714683,1,649.9996948242183,649.9996948242183,0.2742614746093748
2024-09-30,2024-10-23,0.72,0.58,0.14,24.1379,0.52,0.0599999999999999,0.1153846153846152,2024-10-22,0.5286874295353016,0.5335836326690616,0.47765,-0.52235,0.02066,0.02066,0.07871,0.07871,-1.29303,-1.26393,0.008,-0.01008,0.97583,0.4471425704646984,0.2413793103448276,0.5104738586896024,1.13192,0.6214461413103977,0.5659814,0.4789577456233375,0.0477450561385295,0.5489602055019636,0.0980734830268896,1.01095,0.1475700703056307,0.952416,0.3517878949404936,0.5319922543766621,0.1558735015097473,0.4034557944980365,0.3530672338733646,220.0,6.8,8.75,1555.0,217.1300048828125,269.19000244140625,4919.000244140625,2.1633442084505625,0.0716160809207023,3.411768026916666,1.481644173353586,0.5058141733535859,1,3364.0002441406245,3364.0002441406245,2.1633442084505625
2024-12-31,2025-01-29,0.73,0.76,-0.03,-3.9474,0.72,0.04,0.0555555555555556,2025-01-28,0.7205325183147973,3.0258159833566074,0.50816,-0.49243,0.00858,0.00871,0.14395,0.14396,-3.11209,-3.01793,0.01517,-0.01769,1.28802,0.5674874816852027,-0.0394736842105263,0.5286874295353016,0.97583,0.4471425704646984,0.9788952,0.5253214068444826,0.1189890733368316,0.5640554883075606,0.1121996694388709,1.10851,0.1340509106646003,1.079242,0.1474701457395423,0.5831885931555171,0.0958207931297568,0.5151865116924392,0.1131581772123445,400.0,17.9,19.45,3734.999999999999,395.2099914550781,404.6000061035156,460.0006103515625,-0.8768405327037315,0.0945067199907708,0.3727603082254727,1.5185234096185045,0.23050340961850457,0,-3274.9993896484366,-0.0,-0.0
2025-03-31,2025-04-22,0.27,0.4147,-0.1447,-34.8927,0.73,-0.3152999999999999,-0.431917808219178,2025-04-21,0.8533085266283147,22.03886054688664,0.49596,-0.50404,0.013,0.013,0.09501,0.09501,-1.54169,-1.51442,0.01114,-0.01405,1.28802,0.4347114733716852,-0.3489269351338316,0.7205325183147973,1.28802,0.5674874816852027,0.534141894,0.6146137440630387,0.1660627281680555,0.5836651039672621,0.1431559513653289,1.170948,0.1294275135742341,1.096803,0.161634445177305,0.5563342559369608,0.117222418077532,0.513137896032738,0.1145418677608195,230.0,11.25,13.6,2485.0,230.9600067138672,284.95001220703125,5495.001220703125,1.2112680968624243,0.1075943855110217,3.334745242434631,1.544047533337591,0.256027533337591,0,3010.0012207031245,0.0,0.0
