fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol
2012-06-30,2012-07-26,0.01,0.02,-0.01,-50.0,0.01,0.01,1.0,2012-07-25,0.3948863199685318,0.01976,-0.3751263199685318,-0.5,0.3012134447136907,0.01976,-0.2814534447136907,0.34147252306013576,0.03648428247524096,0.3378855339524477,0.048922541238520086,0.491942,0.6465986252073229,0.6441325,0.6695161244777562,0.1504694769398643,0.6521674706605746,0.3105943964456547,0.696938755046317,135.0,83.6,0.01,8361.0,11.0,11.866000175476074,12313.399982452393,0.47271857223446867,7.6009090909090915,1.2030005236662205
2012-09-30,2012-10-25,-0.01,-0.08,0.07,87.5,0.01,-0.09,-9.0,2012-10-24,0.35350280149021945,0.01976,-0.33374280149021945,0.8750000000000001,0.3948863199685318,0.01976,-0.3751263199685318,0.3488247318536622,0.033864632861020365,0.3427833593120088,0.047646606610171144,0.2539,0.5235529562518008,0.5747577777777777,0.6599515357732296,-0.09492473185366217,0.5203289818479824,0.23900137445277977,0.6863950917164777,160.0,0.0,0.0,0.0,11.545999526977539,11.911999702453613,14808.800029754639,inf,0.0,0.49539981074373307
2012-12-31,2013-01-29,0.01,0.01,0.0,0.0,-0.01,0.02,-2.0,2013-01-28,0.23713069281914265,1.67825,1.4411193071808575,0.0,0.35350280149021945,0.01976,-0.33374280149021945,0.32494419277218617,0.05948106352846093,0.32589383227441254,0.05243206170187294,0.351458,0.7416992760007253,0.685107,0.713381136452006,0.026513807227813845,0.7915015595101746,0.35921316772558753,0.7505320000008555,185.0,93.35,0.04,9339.0,13.767499923706055,13.25,17175.0,0.8390619980725987,6.7833666618870385,0.6082029436624115
2013-03-31,2013-04-25,0.01,0.08,-0.07,-87.5,0.01,0.07,7.000000000000001,2013-04-24,0.3068182414486826,2.7514,2.444581758551317,-0.8750000000000001,0.23713069281914265,1.67825,1.4411193071808575,0.31871030008805346,0.05940559209256747,0.3173413891318246,0.04709219888209344,0.897786,1.260733703674174,0.9582710000000001,0.9226115250315872,0.5790756999119465,1.294940303223435,0.6409296108681755,0.9480553201827446,185.0,85.7,0.03,8573.0,13.576499938964844,12.740500450134277,17225.949954986572,1.0093257850211796,6.314587735087235,1.0088951606302885
2013-06-30,2013-07-25,-0.02,0.05,-0.07,-140.0,0.01,0.04,4.0,2013-07-24,0.28497783402313204,0.01976,-0.26521783402313204,-1.4000000000000001,0.3068182414486826,2.7514,2.444581758551317,0.3154631779499417,0.06102277811482506,0.3203139070466468,0.04354194262759637,0.897786,1.260733703674174,0.825592,0.9553890062842929,0.5823228220500583,1.2922606160652308,0.5052780929533532,0.9731700070638933,195.0,105.4,0.18,10558.000000000002,14.949999809265137,15.600500106811523,17939.949989318848,0.6991807150330408,7.06220744796048,0.6761220352744731
2013-09-30,2013-10-24,-0.09,-0.09,0.0,0.0,-0.02,-0.06999999999999999,3.4999999999999996,2013-10-23,0.2932495621396368,2.18556,1.8923104378603632,0.0,0.28497783402313204,0.01976,-0.26521783402313204,0.2951358263841627,0.04187636841427837,0.3183041747221492,0.04435545318385839,1.3309460000000002,1.2556962388173343,0.911444,1.0402601482983849,1.0358101736158374,1.269926651740827,0.5931398252778507,1.0599640882456904,215.0,113.6,0.03,11363.0,16.48150062561035,18.16950035095215,19683.049964904785,0.7322054004140442,6.894396486168989,1.5478566802882587
2013-12-31,2014-01-30,0.03,0.03,0.0,0.0,-0.09,0.12,-1.3333333333333333,2014-01-29,0.27482003886662065,2.02946,1.7546399611333792,0.0,0.2932495621396368,2.18556,1.8923104378603632,0.27939927385944296,0.026374006800655186,0.3141120028565526,0.04645109963822009,1.732886,1.0329601202757055,0.993393,1.0971152174280612,1.4534867261405569,1.0270865594440737,0.6792809971434475,1.1203442579991973,275.0,111.45,0.27,11172.0,19.688499450683594,17.934499740600586,25706.55002593994,1.3009801312155336,5.674378602586752,1.4812259356780149
2014-03-31,2014-04-24,0.01,0.01,0.0,0.0,0.03,-0.019999999999999997,-0.6666666666666666,2014-04-23,0.2565033381075664,1.9319,1.6753966618924334,0.0,0.27482003886662065,2.02946,1.7546399611333792,0.28327380291712767,0.019005814850878093,0.30410899784465695,0.04706723930620972,1.7836159999999999,1.035830615438644,1.067537,1.136267909625875,1.500342197082872,1.0317147247556135,0.763428002155343,1.164000060843605,220.0,106.65,0.03,10668.0,16.48349952697754,15.191499710083008,20480.8500289917,0.91983971025419,6.471926657649569,1.2957378147389984
2014-06-30,2014-07-24,-0.01,-0.01,0.0,0.0,0.01,-0.02,-2.0,2014-07-23,0.23884487246249406,1.99044,1.751595127537506,0.0,0.2565033381075664,1.9319,1.6753966618924334,0.26967912911989,0.022024971565778574,0.29419471460397173,0.049516141356621995,1.6314240000000002,0.9058336667843606,1.264605,1.1048126136464147,1.3617448708801099,0.9128574210381035,0.9704102853960282,1.1339284622833692,250.0,109.9,0.02,10992.0,17.999000549316406,16.20050048828125,23379.949951171875,1.1269969023991881,6.1070057583933295,1.6711744526514531
2014-09-30,2014-10-23,-0.05,-0.04,-0.01,-25.0,-0.01,-0.03,3.0,2014-10-22,0.3584402756896867,2.22458,1.8661397243103133,-0.25,0.23884487246249406,1.99044,1.751595127537506,0.284371617453201,0.046112748214131354,0.29991739770157133,0.053559284724862995,2.072388,0.1267531779483267,1.485087,1.0472868653393024,1.788016382546799,0.08958822649368062,1.1851696022984286,1.0721782918275693,220.0,95.0,0.06,9506.0,15.670000076293945,14.352999687194824,20564.700031280518,1.1633389471155604,6.0663688281539745,1.3936088131602922
2014-12-31,2015-01-29,0.02,0.01,0.01,100.0,-0.05,0.060000000000000005,-1.2,2015-01-28,0.2944485854454074,2.67335,2.378901414554593,1.0,0.3584402756896867,2.22458,1.8661397243103133,0.2846114221143551,0.04617353690730893,0.2898736242492589,0.04192507958182588,2.1699460000000004,0.30208652714081824,1.7504459999999997,0.9679256029858675,1.885334577885645,0.2841733259219566,1.4605723757507412,0.9762799008648301,200.0,106.35,0.02,10636.999999999998,15.236499786376953,17.726499557495117,18227.35004425049,0.7135799609147778,6.981262198756833,2.4028737595458343
2015-03-31,2015-04-23,-0.01,-0.01,0.0,0.0,0.02,-0.03,-1.5,2015-04-22,0.2731714791114906,0.01976,-0.2534114791114906,0.0,0.2944485854454074,2.67335,2.378901414554593,0.28428171016332904,0.046266725630505795,0.28184049201138606,0.035597109748173955,1.7680060000000002,1.019903154706367,1.7504460000000002,0.9679256029858675,1.483724289836671,1.0091726082292685,1.468605507988614,0.9600712005314679,290.0,101.4,0.02,10142.0,19.510499954223633,22.2549991607666,26774.50008392334,1.6399625403197928,5.198226608131823,2.089305651399635
2015-06-30,2015-07-23,0.01,-0.01,0.02,200.0,-0.01,0.0,-0.0,2015-07-22,0.30824100445809616,1.9319,1.6236589955419038,2.0,0.2731714791114906,0.01976,-0.2534114791114906,0.29462924343343505,0.04424220893962335,0.28895152317528133,0.03265431955995195,1.7680060000000002,1.019903154706367,1.7758109999999998,0.9691462001673888,1.473376756566565,1.0069788328495919,1.4868594768247188,0.9612251678511536,340.0,149.7,0.06,14976.0,24.58300018310547,26.47100067138672,31352.899932861328,1.0935429976536677,6.092014761604311,1.1746288903354054
2015-09-30,2015-10-22,0.01,-0.01,0.02,200.0,0.01,-0.02,-2.0,2015-10-21,0.3237980444563087,0.01976,-0.3040380444563087,2.0,0.30824100445809616,1.9319,1.6236589955419038,0.31161987783219797,0.03211310803066044,0.29064950347604396,0.03409622058857252,1.3738700000000001,1.2640194855697435,1.502647,1.045570271001003,1.0622501221678022,1.2542625168418384,1.211997496523956,1.0461662970877508,310.0,247.75,0.5,24825.0,28.135000228881836,29.951499938964844,28004.850006103516,0.12809063468694926,8.823529339984162,0.9931892787195289
2015-12-31,2016-01-28,0.05,0.08,-0.03,-37.5,0.01,0.07,7.000000000000001,2016-01-27,0.3315596493134591,1.87337,1.5418103506865408,-0.375,0.3237980444563087,0.01976,-0.3040380444563087,0.3062437525569524,0.023377008180427906,0.29530768500507665,0.036343203509968135,1.303628,1.2136828346689257,1.688008,0.9088362160942114,0.9973842474430477,1.2098966336471428,1.3927003149949235,0.909838300065498,440.0,145.9,0.04,14594.0,30.418500900268555,29.350000381469727,41064.99996185303,1.8138275977698388,4.797738076524065,0.5676477366887405
2016-03-31,2016-04-28,0.05,0.03,0.02,66.6667,0.05,-0.020000000000000004,-0.4000000000000001,2016-04-27,0.3183420290502552,1.95142,1.6330779709497447,0.6666666666666667,0.3315596493134591,1.87337,1.5418103506865408,0.31102244127792195,0.022798031950865293,0.2978169316961385,0.0370447745881761,1.159242,1.0405964186080974,1.664594,0.8975395468996832,0.848219558722078,1.0295224331842574,1.3667770683038616,0.8976328490855723,400.0,208.85,0.05,20890.0,30.777000427246094,32.97949981689453,36702.05001831055,0.7569195796223335,6.787536052898324,1.0972218402697291
2016-06-30,2016-07-28,0.09,0.06,0.03,50.0,0.05,0.009999999999999995,0.1999999999999999,2016-07-27,0.2607449623791311,0.01976,-0.24098496237913108,0.5,0.3183420290502552,1.95142,1.6330779709497447,0.30853713793145005,0.028032333684535247,0.2964094240473895,0.03826298032478643,1.159242,1.0405964186080974,1.4636239999999998,1.0229943751794965,0.85070486206855,1.0262078765196605,1.1672145759526107,1.0158691859111872,520.0,218.53,0.03,21856.0,37.29899978637695,37.94049835205078,48205.95016479492,1.2056163142750238,5.85967455566534,0.27070145467565165
2016-09-30,2016-10-27,0.03,0.04,-0.01,-25.0,0.09,-0.049999999999999996,-0.5555555555555556,2016-10-26,0.24027364378159846,0.01976,-0.22051364378159846,-0.25,0.2607449623791311,0.01976,-0.24098496237913108,0.2949436657961505,0.04147032505976853,0.29478645461479275,0.04042673868072431,0.776814,1.0370060984777272,1.27241,1.1014379654292332,0.48187033420384956,1.0102310222692084,0.9776235453852072,1.0850501686617051,500.0,323.2,1.53,32472.999999999996,41.5620002746582,38.816001892089844,46118.399810791016,0.4202075512207379,7.813146572687916,1.0850815605917323
2016-12-31,2017-02-02,0.08,0.07,0.01,14.2857,0.03,0.04000000000000001,1.3333333333333337,2017-02-01,0.18686293176890312,0.01976,-0.16710293176890312,0.14285714285714285,0.24027364378159846,0.01976,-0.22051364378159846,0.2675566432586694,0.05911382309771919,0.28958826054543363,0.050504900485193634,0.7768139999999999,1.0370060984777272,1.075342,1.1344943710041049,0.5092573567413307,0.9851435109543837,0.7857537394545665,1.1024836249655625,500.0,332.8,4.55,33735.0,41.829498291015625,40.5099983215332,45949.00016784668,0.36205721558757015,8.064882768925248,0.5088252133323138
2017-03-31,2017-04-27,0.07,0.05,0.02,40.0,0.08,-0.03,-0.375,2017-04-26,0.1556394890214687,1.28802,1.1323805109785312,0.39999999999999997,0.18686293176890312,0.01976,-0.16710293176890312,0.2323726112002713,0.06367350389680494,0.2693081818786119,0.05967091442347575,0.6597440000000001,0.9071791694477983,0.9816860000000001,1.0656488262629276,0.4273713887997287,0.8903119074255318,0.7123778181213882,1.0455358686659912,600.0,309.75,0.03,30977.999999999996,45.71950149536133,46.2495002746582,55375.04997253418,0.7875605259388658,6.775664429137095,0.18296518974258488
2017-06-30,2017-07-27,0.02,0.07,-0.05,-71.4286,0.07,0.0,0.0,2017-07-26,0.1587405836424198,0.01976,-0.1389805836424198,-0.7142857142857143,0.1556394890214687,1.28802,1.1323805109785312,0.20045232211870423,0.047837408990106106,0.2557373816983131,0.068147756110517,0.273412,0.5671831146287734,0.7163269999999999,0.9177198398452303,0.07295967788129576,0.5936347909875519,0.460589618301687,0.8914310921898468,740.0,313.7,0.45,31414.999999999996,53.477500915527344,51.00199890136719,68899.80010986328,1.1932134365705327,5.87443307226022,0.7523912816824433
2017-09-30,2017-10-26,0.03,0.03,0.0,0.0,0.02,0.009999999999999998,0.4999999999999999,2017-10-25,0.17712541168324245,0.01976,-0.15736541168324245,0.0,0.1587405836424198,0.01976,-0.1389805836424198,0.1837284119795265,0.03414735430718272,0.2461327749554883,0.07207284843690491,0.273412,0.5671831146287734,0.7163269999999999,0.9177198398452303,0.0896835880204735,0.5836735012329849,0.4701942250445118,0.8833643325613892,790.0,183.4,0.18,18358.0,49.01649856567383,55.04750061035156,73495.24993896484,3.003445361094065,3.745269559677622,1.8420701635897518
2017-12-31,2018-02-01,0.11,0.09,0.02,22.2222,0.03,0.06,2.0,2018-01-31,0.2133421824986654,2.79042,2.5770778175013347,0.22222222222222224,0.17712541168324245,0.01976,-0.15736541168324245,0.1783421197229399,0.023445248282778025,0.2366428927595452,0.06917583993552924,0.827544,1.2270355852541515,0.802179,1.0713659886793536,0.64920188027706,1.2132913044230835,0.5655361072404549,1.0562285972455212,900.0,552.65,0.03,55267.99999999999,72.25,71.49749755859375,82850.25024414062,0.49906365788775847,7.64955017301038,0.16620414615502685
2018-03-31,2018-04-26,0.16,0.06,0.1,166.6667,0.11,-0.05,-0.4545454545454546,2018-04-25,0.34050912072936423,3.00505,2.664540879270636,1.6666666666666667,0.2133421824986654,2.79042,2.5770778175013347,0.2090713575150321,0.07697860152218391,0.23831400038685074,0.07167202950124486,1.4246020000000001,1.4430082659569208,1.100708,1.23286888768343,1.2155306424849681,1.38563158502991,0.8623939996131493,1.1929880967935522,910.0,553.2,0.05,55325.0,74.25050354003906,78.63099670410156,83136.90032958984,0.5027004126450944,7.451127919983247,0.909949371672595
2018-06-30,2018-07-26,0.25,0.13,0.12,92.3077,0.16,-0.03,-0.1875,2018-07-25,0.2184145181583083,2.55628,2.3378654818416917,0.923076923076923,0.34050912072936423,3.00505,2.664540879270636,0.22162636334240005,0.07097008100726516,0.22699948727133568,0.06381655531830972,1.6782540000000001,1.5222873570650188,1.168999,1.2976362237241648,1.4566276366576,1.4698624342093172,0.9419995127286643,1.2675884598279032,1000.0,866.0,0.07,86607.0,91.94999694824219,90.8635025024414,90913.64974975586,0.049726347174660936,9.41892364050325,0.18869249538389535
2018-09-30,2018-10-25,0.29,0.16,0.13,81.25,0.25,-0.09,-0.36,2018-10-24,0.27315255334996197,0.01976,-0.25339255334996197,0.8125,0.2184145181583083,2.55628,2.3378654818416917,0.24450875728390847,0.06369716790890345,0.22248053970130632,0.05796110888889358,1.6782540000000001,1.5222873570650188,0.9758330000000001,1.3119186350282719,1.4337452427160917,1.5014632646006518,0.7533524602986938,1.2934244033108915,900.0,763.53,0.02,76355.0,85.16699981689453,82.1405029296875,81785.94970703125,0.07112762369237444,8.965326965157871,0.574384164935337
2018-12-31,2019-01-31,0.3,0.28,0.02,7.1429,0.29,-0.009999999999999953,-0.034482758620689495,2019-01-30,0.3615527056276599,4.39038,4.02882729437234,0.07142857142857142,0.27315255334996197,0.01976,-0.25339255334996197,0.28139421607279197,0.06816414385086203,0.23256131402615923,0.07233878049794244,2.552378,1.5854018768816953,1.4128950000000002,1.6440126472834016,2.2709837839272082,1.558488338552757,1.180333685973841,1.5976864868178373,750.0,925.5,0.01,92551.0,84.64250183105469,81.3115005493164,66868.84994506836,-0.2774918699412393,10.934341258571324,0.6373465917830579
2019-03-31,2019-04-25,0.35,0.24,0.11,45.8333,0.3,-0.06,-0.2,2019-04-24,0.19590821336897327,3.53187,3.3359617866310267,0.45833333333333337,0.3615527056276599,4.39038,4.02882729437234,0.27790742224685355,0.07280348679229634,0.22812477098489672,0.07316893169715386,2.700668,1.6467230648078028,1.7641060000000004,1.687889428877246,2.4227605777531465,1.6310155746307777,1.5359812290151036,1.6463065230249334,920.0,988.1,0.13,98823.0,95.8499984741211,97.53150177001953,82246.84982299805,-0.16773575156595077,10.310172308107191,0.27607304760072177
2019-06-30,2019-07-25,0.26,0.28,-0.02,-7.1429,0.35,-0.06999999999999995,-0.19999999999999987,2019-07-24,0.17144793625137822,0.01976,-0.15168793625137822,-0.07142857142857142,0.19590821336897327,3.53187,3.3359617866310267,0.24409518535125635,0.07566323982385688,0.22658327143314425,0.07428862265408435,2.10361,2.0099138933297622,1.764106,1.687889428877246,1.859514814648744,1.976356857170256,1.537522728566856,1.6445409457508273,960.0,1042.4,0.02,104242.0,100.05000305175781,97.15249633789062,86284.75036621094,-0.17226501442594216,10.418990186944182,0.4665235348427365
2019-09-30,2019-10-24,0.21,0.23,-0.02,-8.6957,0.26,-0.03,-0.11538461538461538,2019-10-23,0.21975904598828203,0.01976,-0.19999904598828203,-0.08695652173913043,0.17144793625137822,0.01976,-0.15168793625137822,0.2443640909172511,0.07555146077868376,0.23299522712982554,0.07013606865234141,1.596306,2.180008565689594,1.63728,1.7731319830113543,1.351941909082749,2.1417616823869623,1.4042847728701746,1.7326265377056806,1000.0,764.7,0.01,76471.0,88.55449676513672,88.06649780273438,91193.35021972656,0.19252200467793756,8.635473385706833,0.08772188266081635
2019-12-31,2020-01-30,0.32,0.2,0.12,60.0,0.21,-0.009999999999999981,-0.04761904761904753,2020-01-29,0.21055211795333226,0.01976,-0.19079211795333226,0.6,0.21975904598828203,0.01976,-0.19999904598828203,0.2318440038379251,0.07477099027576736,0.2381763805609168,0.06582224437862487,1.596306,2.180008565689594,1.6372799999999998,1.7731319830113543,1.364461996162075,2.1301829848373703,1.3991036194390833,1.7378238740823806,1000.0,858.5,0.04,85854.0,92.9000015258789,100.43599700927734,89956.40029907227,0.047783449799336845,9.241549902029213,1.238164255209677
2020-03-31,2020-04-30,0.25,0.31,-0.06,-19.3548,0.32,-0.010000000000000009,-0.03125000000000003,2020-04-29,0.3388405017192988,0.01976,-0.3190805017192988,-0.1935483870967742,0.21055211795333226,0.01976,-0.19079211795333226,0.22730156305625293,0.06496833525822608,0.2543478895645225,0.06894762758669672,0.722182,1.5706633408913568,1.63728,1.7731319830113543,0.49488043694374706,1.5894441367004115,1.3829321104354777,1.7545886510106907,860.0,1515.7,0.01,151571.0,120.99199676513672,114.302001953125,74569.7998046875,-0.5080206648719907,12.527357515573664,0.9029470146485903
2020-06-30,2020-07-30,0.52,0.07,0.45,642.8571,0.25,-0.18,-0.72,2020-07-29,0.4030736924291853,0.01976,-0.3833136924291853,6.428571428571428,0.3388405017192988,0.01976,-0.3190805017192988,0.26873465886829534,0.09773731408955172,0.27332104055757445,0.08139210307600869,0.01976,0.0,1.360214,1.7893188235204045,-0.24897465886829534,0.0977373140895107,1.0868929594424257,1.7802771471358045,1340.0,1702.0,0.04,170204.0,150.6999969482422,158.23399353027344,118176.60064697266,-0.3056767135497835,11.294227169656576,0.7744191946430254
2020-09-30,2020-10-29,0.62,0.37,0.25,67.5676,0.52,-0.15000000000000002,-0.2884615384615385,2020-10-28,0.31078480138598585,3.88308,3.572295198614014,0.6756756756756757,0.4030736924291853,0.01976,-0.3833136924291853,0.29660203189521683,0.08159486189838783,0.27034860862323656,0.07917842841078444,0.792424,1.7277292277668972,1.448017,1.8972854991864914,0.49582196810478313,1.7217170840337483,1.1776683913767636,1.8894540665563868,1690.0,1481.75,0.05,148180.0,160.06350708007812,151.8074951171875,153819.25048828125,0.038056758592800985,9.25757549007514,0.8406729334095925
2020-12-31,2021-02-02,0.7,0.36,0.34,94.4444,0.62,-0.26,-0.41935483870967744,2021-02-01,0.2871252874653621,2.55628,2.269154712534638,0.9444444444444445,0.31078480138598585,3.88308,3.572295198614014,0.3100752801906329,0.07054822474133154,0.277219685553942,0.07712558441996564,1.299728,1.8143583388955995,1.448017,1.8972854991864914,0.9896527198093672,1.8233511011310155,1.1707973144460582,1.8848855848037211,1870.0,1482.65,0.05,148270.0,169.0,167.6074981689453,170239.25018310547,0.1481705684434172,8.773372781065088,0.13134233487755465
2021-03-31,2021-04-29,0.79,0.48,0.31,64.5833,0.7,-0.21999999999999997,-0.3142857142857143,2021-04-28,0.27222641069321457,3.62942,3.3571935893067857,0.6458333333333334,0.2871252874653621,2.55628,2.269154712534638,0.3224101387386093,0.05166028813349117,0.27712707128826725,0.0771315668225686,2.02166,1.8941226463985907,1.808983,1.9382944062474101,1.6992498612613907,1.9360137002316338,1.531855928711733,1.9271026517098817,1700.0,1762.45,0.01,176246.0,175.2550048828125,173.37100219726562,152662.89978027344,-0.1338078607158549,10.05654589538542,0.17157587782409314
2021-06-30,2021-07-29,0.76,0.62,0.14,22.5806,0.79,-0.17000000000000004,-0.21518987341772156,2021-07-28,0.24949373362491462,3.12212,2.872626266375085,0.22580645161290325,0.27222641069321457,3.62942,3.3571935893067857,0.3045407851197325,0.05942520044851802,0.2659211740879927,0.07143271869444395,2.642132,1.551554340498586,1.6821570000000001,1.786142236902077,2.3375912148802676,1.6014331476201416,1.4162358259120074,1.7904884711459803,2080.0,1560.0,0.01,156001.0,181.3874969482422,166.37950134277344,191362.04986572266,0.22667194354986606,8.600427406775117,1.3709904142927185
2021-09-30,2021-10-28,0.31,0.45,-0.14,-31.1111,0.76,-0.31,-0.40789473684210525,2021-10-27,0.21175040768793588,2.79042,2.5786695923120644,-0.3111111111111111,0.24949373362491462,3.12212,2.872626266375085,0.2662761281714826,0.037768433438626806,0.26750539351988895,0.06986595057867653,3.196264,0.5565803049695552,1.608012,1.7147909071940972,2.9299878718285175,0.5381632602689908,1.3405066064801112,1.714681571928828,1970.0,1431.8,0.04,143184.0,170.10499572753906,168.6215057373047,180137.84942626953,0.2580864441995581,8.417389470991257,0.13904919743929975
2021-12-31,2022-02-03,0.29,0.18,0.11,61.1111,0.31,-0.13,-0.41935483870967744,2022-02-02,0.24931834433520988,0.01976,-0.22955834433520989,0.6111111111111112,0.21175040768793588,2.79042,2.5786695923120644,0.2539828367613274,0.02853391679422599,0.2752924343282721,0.06184982984616728,2.4236,1.4029023222591095,1.6080119999999998,1.7147909071940972,2.1696171632386725,1.399806620254961,1.332719565671728,1.7223707516220006,1700.0,1319.95,0.01,131996.0,141.7375030517578,157.63949584960938,154236.05041503906,0.16849033618472578,9.312708151194075,1.6879995603923221
