fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,e_garch_vol,call_delta,put_delta,call_gamma,put_gamma,call_vega,put_vega,call_theta,put_theta,call_rho,put_rho,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,atm_iv estimatedEPS,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol
2018-03-31,2018-05-01,0.6825,0.6725,0.01,1.487,0.9725,-0.30000000000000004,-0.3084832904884319,2018-04-30,0.21090091741390093,0.2525822293945288,0.98166,-0.00183,0.00171,0.00032,0.00778,0.00101,-0.1535,-0.01357,0.0128,-3e-05,1.52216,1.311259082586099,0.014869888475836432,0.17252763989749056,1.22948,1.0569523601025093,1.0236526,0.17949520534307867,0.034080564191745134,0.2051353532592482,0.06061187321661793,1.397284,0.8902550604349294,0.960223,1.0619013837771272,1.2177887946569215,0.9131631094672557,0.7550876467407519,1.0496351334783487,120.0,45.9,0.01,4591.0,41.602500915527344,43.31802749633789,7668.197250366211,0.6702673165685495,1.1035394264690699,0.6414667044278786
2018-06-30,2018-07-31,0.585,0.545,0.04,7.3394,0.6825,-0.13749999999999996,-0.2014652014652014,2018-07-30,0.18798738113273947,0.1953301362111028,0.97827,-0.00609,0.00227,0.00094,0.01033,0.00342,-0.15627,-0.0392,0.01596,-0.00013,1.15144,0.9634526188672605,0.07339449541284403,0.21090091741390093,1.52216,1.311259082586099,0.6275348000000001,0.19221521373504086,0.01476640182024737,0.18792649105082257,0.026646223678835738,1.13973,0.67330814988384,0.82169,0.9133491797165467,0.9475147862649591,0.6766518393341987,0.6337635089491773,0.9304038014580989,150.0,40.35,0.04,4039.0,47.57500076293945,49.20012664794922,10079.987335205078,1.4956641087410443,0.8489752885398478,0.5332051685291057
2018-09-30,2018-11-01,0.73,0.7,0.03,4.2857,0.585,0.11499999999999999,0.19658119658119658,2018-10-31,0.24325415212920645,0.3088587317017062,1.0,-0.00179,0.0,0.0003,0.0,0.00093,-0.01025,-0.02767,0.00931,-2e-05,0.01976,-0.22349415212920645,0.04285714285714286,0.18798738113273947,1.15144,0.9634526188672605,0.013831999999999999,0.2033414258879219,0.026632260282660938,0.19052583349005775,0.030773866897402115,0.78852,0.7152566275121116,0.82169,0.9133491797165467,0.5851785741120781,0.7307178591849885,0.6311641665099422,0.9330168513651675,170.0,49.35,0.02,4937.0,54.76250076293945,49.25160598754883,12074.839401245117,1.4457847683299812,0.9015293186430078,1.6837088987228794
2018-12-31,2019-01-29,1.05,1.04,0.01,0.9615,0.73,0.31000000000000005,0.42465753424657543,2019-01-28,0.33152835333058367,0.322871521752664,0.99703,-0.00138,0.00035,0.00019,0.00148,0.00074,-0.03619,-0.01353,0.0109,-2e-05,1.60021,1.2686816466694162,0.009615384615384616,0.24325415212920645,0.01976,-0.22349415212920645,1.6642184,0.2292396887807842,0.06307474928289948,0.20368605455999736,0.054349392879879506,1.1046099999999999,0.6353448769762763,0.9797350000000001,0.8957355737077518,0.8753703112192156,0.6310559542949872,0.7760489454400027,0.9051052535297305,100.0,56.5,0.01,5651.0,39.0625,39.666439056396484,6033.356094360352,0.06766166950280508,1.4466560000000002,0.24355525376466428
2019-03-31,2019-04-30,0.62,0.59,0.03,5.0847,1.05,-0.4600000000000001,-0.43809523809523815,2019-04-29,0.18702034662427278,0.171045544577332,1.0,-0.00145,0.0,0.00022,0.0,0.00101,-0.01007,-0.01284,0.01643,-3e-05,0.01976,-0.16726034662427278,0.05084745762711865,0.33152835333058367,1.60021,1.2686816466694162,0.0116584,0.23213823012614068,0.06007891610693452,0.20217165206905557,0.05460688266593842,0.8626660000000002,0.787920516410126,0.9797350000000001,0.8957355737077518,0.6305277698738593,0.7660440208860153,0.7775633479309444,0.9033343422646236,150.0,54.8,0.01,5480.999999999999,50.76499938964844,50.65693283081055,9934.306716918945,0.8124989448857776,1.0796808954788715,0.03382905551144592
2019-06-30,2019-07-30,0.55,0.53,0.02,3.7736,0.62,-0.08999999999999997,-0.1451612903225806,2019-07-29,0.20183866258015887,0.2176622564558877,0.99989,-0.00141,2e-05,0.00019,0.0001,0.00101,-0.01091,-0.01379,0.01643,-3e-05,0.87827,0.6764313374198412,0.03773584905660377,0.18702034662427278,0.01976,-0.16726034662427278,0.46548310000000004,0.23032577915939223,0.061009261780564976,0.20491049225123548,0.05374200467747931,0.733888,0.7010112772060086,1.065586,0.8324074299978078,0.5035622208406076,0.6718267135096668,0.8606755077487644,0.8443387278924851,150.0,59.9,0.02,5992.0,52.189998626708984,48.995643615722656,10100.435638427734,0.6856534777082334,1.1481126954721756,1.0026258364836618
2019-09-30,2019-10-30,0.76,0.71,0.05,7.0423,0.55,0.15999999999999992,0.29090909090909073,2019-10-29,0.20667687234437535,0.1654889639402162,0.98621,-0.00091,0.00062,8e-05,0.00777,0.00068,-0.33823,-0.01994,0.01203,-2e-05,2.55628,2.349603127655625,0.07042253521126761,0.20183866258015887,0.87827,0.6764313374198412,1.8149588,0.23406367740171943,0.05827819386736804,0.2131394455683801,0.045747875227880395,1.014856,1.0860150881686679,1.077293,0.8544052080190052,0.7807923225982805,1.0744172533023715,0.8641535544316199,0.8510393340694516,150.0,95.55,0.01,9556.0,61.189998626708984,61.66890335083008,8833.109664916992,-0.07564779563447131,1.561693122154913,0.12375847729285293
2019-12-31,2020-01-28,1.25,1.14,0.11,9.6491,0.76,0.3799999999999999,0.49999999999999983,2020-01-27,0.18572727234273093,0.15640523087860067,1.0,-0.00076,0.0,5e-05,0.0,0.00085,-0.00807,-0.01591,0.02082,-3e-05,0.01976,-0.16596727234273093,0.09649122807017545,0.20667687234437535,2.55628,2.349603127655625,0.0225264,0.2225583014444243,0.06159437143620887,0.21294986366617313,0.0458691330331623,1.014856,1.0860150881686679,0.901688,0.8750970245864168,0.7922976985555756,1.0612010030724577,0.6887381363338269,0.8658733846297193,190.0,119.7,0.01,11971.0,78.1500015258789,74.83561706542969,11516.438293457031,-0.037971907655414645,1.5317977947877424,0.6879399074858075
2020-03-31,2020-04-30,0.64,0.56,0.08,14.2857,1.25,-0.69,-0.5519999999999999,2020-04-29,0.35528839876152424,0.37025138005223107,0.99238,-0.00043,0.00018,2e-05,0.00447,0.00033,-0.62419,-0.03179,0.00616,-1e-05,5.5806,5.2253116012384755,0.14285714285714285,0.18572727234273093,0.01976,-0.16596727234273093,3.125136,0.2273103105306124,0.07212032470885917,0.22827499965569836,0.06388215468425543,1.810934,2.3479987832577764,1.4577719999999998,1.6638068657269083,1.5836236894693874,2.2802563864381935,1.2294970003443015,1.6208797453810984,115.0,174.15,0.01,17416.0,72.48999786376953,70.0593490600586,4494.065093994141,-0.7419576771937219,2.40253835194338,0.5414138269225593
2020-06-30,2020-07-30,0.65,0.51,0.14,27.451,0.64,-0.13,-0.203125,2020-07-29,0.35457976892037807,0.3948182744693877,1.0,-0.00038,0.0,1e-05,0.0,0.00039,-0.00047,-0.0329,0.00932,-1e-05,0.01976,-0.33481976892037807,0.27450980392156865,0.35528839876152424,5.5806,5.2253116012384755,0.0100776,0.2608221949898335,0.08626176266407717,0.24648021255798708,0.07169317031996265,1.810934,2.3479987832577764,1.3368,1.7250989860488195,1.550111805010166,2.3134115454648083,1.0903197874420127,1.695381722887021,170.0,212.2,0.01,21220.999999999996,94.1875,103.29206085205078,6670.793914794922,-0.6856512928328108,2.25305905773059,1.4647891236126855
2020-09-30,2020-10-29,0.73,0.7,0.03,4.2857,0.65,0.04999999999999993,0.07692307692307682,2020-10-28,0.2659884805490938,0.29404945320276504,0.67574,-0.31822,0.04663,0.04828,0.0296,0.02937,-0.69337,-0.65905,0.00385,-0.00203,0.93681,0.6708215194509062,0.04285714285714286,0.35457976892037807,0.01976,-0.33481976892037807,0.655767,0.27365215858362046,0.0798263120366986,0.25198896887150635,0.07076598237272391,1.8226419999999997,2.3423246139721963,1.278265,1.728038991755619,1.5489898414163794,2.3139424942929114,1.0262760311284937,1.6982023591687114,108.0,4.95,1.71,666.0,112.37000274658203,106.01023864746094,198.97613525390625,-0.701237034153294,0.05926848658195461,0.9248701303118091
2020-12-31,2021-01-27,1.68,1.42,0.26,18.3099,0.73,0.69,0.9452054794520548,2021-01-26,0.36314440000891857,0.3438064791905414,0.6256,-0.3744,0.03325,0.03325,0.04919,0.04919,-0.72022,-0.71992,0.00685,-0.00466,0.87827,0.5151255999910814,0.18309859154929578,0.2659884805490938,0.93681,0.6708215194509062,1.2471434,0.3049456641165291,0.07764617704582362,0.2695046707591243,0.0747304391817625,1.48704,2.3311160758422127,1.250948,1.7324202097310117,1.1820943358834708,2.300660315174312,0.9814433292408756,1.705945470820408,140.0,6.35,3.15,950.0,143.42999267578125,128.7272186279297,1127.2781372070312,0.18660856548108554,0.06623440343802035,1.716851504931318
2021-03-31,2021-04-28,1.4,0.98,0.42,42.8571,1.68,-0.7,-0.41666666666666663,2021-04-27,0.26263663417823335,0.26565848798373565,0.72564,-0.27436,0.05605,0.05605,0.04061,0.04061,-0.33047,-0.33022,0.00765,-0.00311,0.48804,0.22540336582176662,0.42857142857142855,0.36314440000891857,0.87827,0.5151255999910814,0.47827919999999996,0.3203275364836296,0.05125849765874302,0.27144291896402695,0.07422358040990495,1.5806959999999999,2.2659237523645843,1.297776,1.7014958829427445,1.2603684635163703,2.2494168611338248,1.0263330810359732,1.676365802655919,131.0,4.5,1.06,556.0,134.30999755859375,128.43113708496094,256.88629150390625,-0.5379742958562838,0.04139676942198148,0.7105061468061733
2021-06-30,2021-07-27,1.3,1.01,0.29,28.7129,1.4,-0.3899999999999999,-0.2785714285714285,2021-07-26,0.2765383909266483,0.2834293201174174,0.67545,-0.32455,0.05136,0.05136,0.0561,0.0561,-0.31515,-0.31475,0.01053,-0.00547,0.44901,0.17247160907335174,0.2871287128712871,0.26263663417823335,0.48804,0.22540336582176662,0.4535001,0.30457753491665446,0.04991154415444249,0.26594392272363343,0.07125507686768406,0.554378,0.37164492929407605,1.1826560000000002,1.7176277378161877,0.2498004650833454,0.3860090490731216,0.9167120772763665,1.69450089932152,146.0,4.6,1.58,618.0,149.1199951171875,142.74134826660156,325.86517333984375,-0.47271007550187094,0.041443134404231856,0.6939871158013272
2021-09-30,2021-10-28,1.24,1.24,0.0,0.0,1.3,-0.06000000000000005,-0.04615384615384619,2021-10-27,0.1785453974351076,0.6454233650990996,0.70315,-0.29685,0.06188,0.06188,0.03813,0.03813,-0.484,-0.48368,0.00552,-0.00248,0.50755,0.32900460256489233,0.0,0.2765383909266483,0.44901,0.17247160907335174,0.629362,0.26937066061960036,0.06548073236358352,0.26509642780471687,0.07234021679743396,0.6519360000000001,0.2351959038333762,1.2314349999999998,1.6875969933425716,0.3825653393803995,0.20758845224229538,0.966338572195283,1.666259138519186,146.0,4.0,1.08,508.0,149.82000732421875,146.81675720214844,81.67572021484375,-0.8392210231991265,0.033907353835636915,0.32144867004716876
2021-12-31,2022-01-27,2.1,1.89,0.21,11.1111,1.24,0.6499999999999999,0.5241935483870968,2022-01-26,0.24437856671856772,0.2846948480139537,0.60003,-0.40165,0.03894,0.0381,0.04567,0.04572,-0.95837,-0.98136,0.00497,-0.00368,0.83925,0.5948714332814323,0.11111111111111112,0.1785453974351076,0.50755,0.32900460256489233,1.5861825,0.2650486778534951,0.06646554217009963,0.2693504182185578,0.06939795326718287,0.632424,0.20814550242558388,1.227533,1.6885491408112596,0.3673753221465047,0.18248317118179055,0.9581825817814422,1.6680345080033463,157.5,5.5,3.3,880.0000000000001,162.4499969482422,167.18154907226562,968.1549072265625,0.10017603093927542,0.054170515021947016,0.45575868914121864
2022-03-31,2022-04-28,1.52,1.43,0.09,6.2937,2.1,-0.6700000000000002,-0.3190476190476191,2022-04-27,0.28797545959744486,0.3222166259913704,0.57064,-0.42936,0.03543,0.03543,0.04551,0.04551,-1.08881,-1.08741,0.00461,-0.00388,0.95632,0.6683445404025551,0.06293706293706294,0.24437856671856772,0.83925,0.5948714332814323,1.3675376,0.25001488977120034,0.04313776153002468,0.2774802769438648,0.06591463843828993,0.648034,0.23267370034019474,1.067537,1.6231924822402024,0.39801911022879943,0.2220684286726708,0.7900567230561353,1.595352416310091,155.0,5.35,3.75,910.0,159.25,154.93309020996094,6.69097900390625,-0.9926472758198832,0.05714285714285714,0.4362623806083152
2022-06-30,2022-07-28,1.2,1.15,0.05,4.3478,1.52,-0.3700000000000001,-0.243421052631579,2022-07-27,0.28438553096481833,0.2731847257845578,0.60027,-0.4019,0.04872,0.04743,0.04483,0.04489,-0.76956,-0.78582,0.00493,-0.00359,0.68315,0.3987644690351817,0.04347826086956522,0.28797545959744486,0.95632,0.6683445404025551,0.7856225,0.2543646691285174,0.04574629908851196,0.2873461028060735,0.05750205747466619,0.6870559999999999,0.21480786433461585,1.1338759999999999,1.5888043234681577,0.4326913308714825,0.2009048866837726,0.8465298971939266,1.5675025977063157,155.0,4.15,2.38,653.0,156.97999572753906,159.94393920898438,494.3939208984375,-0.24288832940514932,0.04159765688447168,0.2969325491613848
2022-09-30,2022-10-27,1.29,1.27,0.02,1.5748,1.2,0.07000000000000006,0.05833333333333339,2022-10-26,0.3544332737842316,6.38878864254304e-32,0.61799,-0.38201,0.04311,0.04311,0.04216,0.04216,-0.85084,-0.83844,0.00479,-0.00326,0.80022,0.4457867262157684,0.015748031496062992,0.28438553096481833,0.68315,0.3987644690351817,1.0162794000000002,0.26994364570003404,0.06457442346909446,0.2872605903083442,0.05739031986770766,0.757298,0.17032335004337693,0.6558379999999999,0.29277623312769746,0.4873543542999658,0.14050627129107987,0.36857740969165576,0.30112006071013736,147.0,4.95,2.47,742.0,148.07000732421875,153.49380493164062,649.3804931640625,-0.1248241332020721,0.050111431302579286,0.5710857868149166
2022-12-31,2023-02-02,1.88,1.95,-0.07,-3.5897,1.29,0.6599999999999999,0.5116279069767441,2023-02-01,0.30063764000765225,0.27024252373470997,0.58728,-0.41272,0.05147,0.05147,0.04192,0.04192,-0.74599,-0.72891,0.00447,-0.00342,0.70267,0.40203235999234777,-0.0358974358974359,0.3544332737842316,0.80022,0.4457867262157684,1.3702065,0.29436209421454296,0.03964405071017617,0.28186637741707166,0.05270350784567838,0.7963220000000001,0.11072033042760795,0.724129,0.1892742605879375,0.5019599057854569,0.12258327501700966,0.4422626225829284,0.17259977967367882,144.0,3.85,2.32,617.0,148.89999389648438,152.52427673339844,852.4276733398438,0.38156835225258307,0.041437207877183656,0.3817640771604834
2023-03-31,2023-05-04,1.52,1.43,0.09,6.2937,1.88,-0.44999999999999996,-0.23936170212765956,2023-05-03,0.24451816232010665,0.20792591364887944,0.62342,-0.37658,0.04359,0.04359,0.04706,0.04706,-0.83993,-0.8181,0.00545,-0.00358,0.70267,0.45815183767989337,0.06293706293706294,0.30063764000765225,0.70267,0.40203235999234777,1.0048181,0.29439001333485076,0.039600074669165646,0.27971934559417294,0.05384713110964013,0.769006,0.11427273397446436,0.700715,0.17389902512345565,0.47461598666514904,0.11141676554809857,0.42099565440582715,0.15333572967513492,165.0,4.9,2.32,722.0000000000001,164.88999938964844,171.61203002929688,661.2030029296875,-0.08420636713339696,0.043786767097612485,0.6343089571304495
2023-06-30,2023-08-03,1.26,1.19,0.07,5.8824,1.52,-0.33000000000000007,-0.21710526315789477,2023-08-02,0.13100317828479796,0.14805023566531963,0.62931,-0.37069,0.0438,0.0438,0.05386,0.05386,-0.83171,-0.80397,0.00637,-0.00404,0.60511,0.4741068217152021,0.05882352941176471,0.24451816232010665,0.70267,0.45815183767989337,0.7200809,0.26299555707232136,0.08366408369655669,0.25650522342176085,0.06312547099175576,0.698764,0.06953183141553756,0.6733990000000001,0.16408694778141739,0.4357684429276786,0.03383279113665307,0.4168937765782392,0.15106978129144724,190.0,5.0,2.25,725.0,191.57000732421875,180.18594360351562,981.4056396484375,0.35366295123922414,0.03784517264088154,0.9725354943036445
2023-09-30,2023-11-02,1.46,1.39,0.07,5.036,1.26,0.1299999999999999,0.10317460317460309,2023-11-01,0.20559576033823654,0.24439944131642585,0.58236,-0.41568,0.04707,0.04848,0.05028,0.05022,-0.82381,-0.77334,0.00533,-0.0041,0.64413,0.4385342396617634,0.05035971223021583,0.13100317828479796,0.60511,0.4741068217152021,0.8953406999999999,0.247237602947005,0.08601505056391653,0.2508011360377612,0.06505744375902141,0.6909599999999999,0.07378222550180187,0.6890080000000001,0.1514313355800408,0.4437223970529948,0.026928886167947457,0.43820686396223885,0.13525940701211386,172.5,4.15,2.56,671.0000000000001,175.52000427246094,175.13502502441406,263.50250244140625,-0.6072988041111681,0.03822926069204067,0.03485681394172854
2023-12-31,2024-02-01,2.18,2.11,0.07,3.3175,1.46,0.6499999999999999,0.44520547945205474,2024-01-31,0.17645721008589615,0.23144093821936776,0.60838,-0.39996,0.04971,0.04531,0.05243,0.05273,-0.75782,-0.81233,0.00592,-0.00418,0.56608,0.3896227899141039,0.03317535545023697,0.20559576033823654,0.64413,0.4385342396617634,1.1944288,0.21164239020733794,0.06476536885456534,0.240793017953686,0.06827658428691756,0.644132,0.060141969705013426,0.700715,0.13438119877175045,0.43248960979266193,0.03602876673748229,0.45992198204631407,0.10093214865752238,182.5,4.8,2.6,740.0,183.99000549316406,184.49888610839844,199.88861083984375,-0.7298802556218328,0.0402195759501455,0.04384519940304916
2024-03-31,2024-05-02,1.53,1.5,0.03,2.0,2.18,-0.6800000000000002,-0.31192660550458723,2024-05-01,0.19587768660554256,6.130470794519604e-17,0.59372,-0.40203,0.04405,0.04651,0.04861,0.04848,-0.86794,-0.79405,0.00526,-0.00386,0.70267,0.5067923133944574,0.02,0.17645721008589615,0.56608,0.3896227899141039,1.054005,0.19069039952691597,0.041568178444398175,0.2425262468707295,0.06672314904147406,0.644132,0.060141969705013426,0.7202270000000001,0.11614582912585668,0.4534416004730838,0.04356204270999807,0.4777007531292705,0.09042019709962686,167.5,4.5,2.5,700.0,172.50999450683594,182.27914428710938,1477.9144287109375,1.1113063267299108,0.040577359126416385,0.8744329458187862
2024-06-30,2024-08-01,1.4,1.34,0.06,4.4776,1.53,-0.18999999999999995,-0.12418300653594767,2024-07-31,0.19001931107938433,0.17910111155686373,0.58416,-0.41584,0.03377,0.03377,0.06412,0.06412,-1.14444,-1.11233,0.00679,-0.00526,0.70267,0.5126506889206157,0.04477611940298507,0.19587768660554256,0.70267,0.5067923133944574,0.9415778000000001,0.17979062927877149,0.02924316668819429,0.2370903213068111,0.0687393320305938,0.644132,0.060141969705013426,0.706569,0.10836412213253482,0.46434137072122833,0.051186206938984964,0.46947867869318893,0.08192056656433351,220.0,5.9,3.65,955.0000000000001,224.3699951171875,218.83656311035156,116.34368896484375,-0.8781741476807919,0.04256362351397332,0.39640692479299
2024-09-30,2024-10-31,0.97,0.95,0.02,2.1053,1.4,-0.44999999999999996,-0.3214285714285714,2024-10-30,0.19736245169949562,0.18503063832102584,0.51536,-0.48475,0.03634,0.03747,0.0679,0.0679,-1.10852,-1.045,0.00625,-0.00634,0.64413,0.44676754830050436,0.02105263157894737,0.19001931107938433,0.70267,0.5126506889206157,0.6119235,0.19306248396171105,0.010822362575759675,0.22802902051701618,0.06724234489000509,0.651936,0.0562160953820056,0.6753500000000001,0.06451688306171795,0.4588735160382888,0.05134223200834055,0.4473209794829838,0.042762056368023355,230.0,4.65,4.4,905.0000000000001,229.33999633789062,222.1291961669922,787.0803833007812,-0.1302979190046617,0.039461062808540726,0.5071337801954006
2024-12-31,2025-01-30,2.4,2.34,0.06,2.5641,0.97,1.3699999999999999,1.4123711340206184,2025-01-29,0.3366171669875512,0.27473625063225016,0.49327,-0.50673,0.03035,0.03035,0.07068,0.07068,-1.3239,-1.29543,0.0062,-0.00695,0.74169,0.4050728330124488,0.02564102564102564,0.19736245169949562,0.64413,0.44676754830050436,1.7355545999999997,0.21926676529157393,0.06611738865217459,0.23325218411928947,0.07381381338705403,0.671448,0.06843291181879331,0.6812039999999999,0.0678718696761237,0.45218123470842586,0.05657073743095702,0.4479518158807105,0.04200599535399594,240.0,5.0,5.55,1055.0,238.6699981689453,235.4320831298828,456.79168701171875,-0.567022097619224,0.04420329358921795,0.21683560973189023
2025-03-31,2025-05-01,1.65,1.62,0.03,1.8519,2.4,-0.7799999999999998,-0.32499999999999996,2025-04-30,0.24358896646357234,0.45219001962478766,0.59397,-0.40772,0.03158,0.03084,0.061,0.06107,-1.2049,-1.21095,0.00657,-0.00496,0.78071,0.5371210335364277,0.018518518518518517,0.3366171669875512,0.74169,0.4050728330124488,1.2647502000000002,0.2326931165671092,0.06193466969073874,0.22216775338722358,0.06076334599718285,0.714374,0.05087930699212335,0.679253,0.06425460468583337,0.4816808834328906,0.05420114705763226,0.45708524661277644,0.05054458868257955,210.0,6.4,3.85,1025.0,209.0800018310547,205.08106994628906,491.89300537109375,-0.520104385003811,0.049024296490500434,0.30656212208330785
