fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,e_garch_vol,call_delta,put_delta,call_gamma,put_gamma,call_vega,put_vega,call_theta,put_theta,call_rho,put_rho,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,atm_iv estimatedEPS,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol
2010-06-30,2010-07-21,0.11,0.1,0.01,10.0,0.08,0.020000000000000004,0.25000000000000006,2010-07-20,0.4837774742543347,0.48035491120325136,1.0,-0.00295,0.0,0.00028,0.0,0.00321,-0.0003,-0.00451,0.05259,-0.00034,0.01976,-0.4640174742543347,0.09999999999999999,0.43023265661843074,0.01976,-0.41047265661843074,0.001976,0.42322469354990977,0.059900951052318914,0.497815391286547,0.10598033552629986,0.01976,0.0,0.01976,0.0,-0.4034646935499098,0.05990095105231916,-0.45074097140541686,0.11696132683621091,60.0,61.2,0.05,6125.0,17.435714721679688,18.128570556640625,4187.1429443359375,-0.3163848254145408,3.512904459479446,0.6186058356740359
2010-09-30,2010-10-20,0.1,0.1,0.0,0.0,0.11,-0.009999999999999995,-0.09090909090909087,2010-10-19,0.5968955005688663,6.176497995248445,1.0,-0.03751,0.0,0.0043,0.0,0.01107,-0.00062,-0.25921,0.00986,-0.00048,0.01976,-0.5771355005688663,0.0,0.4837774742543347,0.01976,-0.4640174742543347,0.001976,0.45285042448072976,0.09933934737196114,0.5025834460409074,0.10956180057719953,0.01976,0.0,0.01976,0.0,-0.43309042448072976,0.0993393473719612,-0.4665402875508481,0.1171435881599193,120.0,30.05,0.31,3036.0,21.428571701049805,24.014286041259766,9598.571395874023,2.1615847812496782,1.4167999819844568,1.808483421387961
2010-12-31,2011-01-26,0.12,0.1,0.02,20.0,0.1,0.0,0.0,2011-01-25,0.5369660006152831,0.6074470259241594,1.0,-0.01552,0.0,0.00151,0.0,0.0066,-0.00065,-0.16745,0.01151,-0.00025,0.01976,-0.5172060006152831,0.19999999999999998,0.5968955005688663,0.01976,-0.5771355005688663,0.001976,0.4742785768617872,0.10454982800259721,0.5093720465117512,0.10935818885972282,0.01976,0.0,0.01976,0.0,-0.45451857686178715,0.10454982800259724,-0.4750260381394029,0.11817224357477966,140.0,47.5,0.2,4770.0,26.77142906188965,31.139999389648438,10886.000061035156,1.2821803062966786,1.7817502341667344,2.3995573954263105
2011-03-31,2011-04-25,0.16,0.15,0.01,6.6667,0.12,0.03,0.25,2011-04-24,0.5323431806386351,0.5303887621631552,,,,,,,,,,,,,0.06666666666666667,0.5369660006152831,0.01976,-0.5172060006152831,,0.51604296253911,0.06254013486301778,0.5032174090956063,0.10574528590211177,0.01976,0.0,0.01976,0.0,-0.4922079080142287,0.07144450640677381,-0.4750260381394029,0.11817224357477966,260.0,16.75,0.06,1680.9999999999998,36.387142181396484,39.51142883300781,22048.85711669922,12.11651226454445,0.4619763738575321,1.3076545234101504
2011-06-30,2011-07-25,0.18,0.16,0.02,12.5,0.16,0.0,0.0,2011-07-24,0.49248180896197785,5.781950587770336,,,,,,,,,,,,,0.125,0.5323431806386351,,,,0.5284927930078194,0.04489376860134501,0.49831132947158363,0.10490436157415084,0.01976,0.0,0.01976,0.0,-0.519452991812828,0.05659247915054717,-0.4750260381394029,0.11817224357477966,55.0,62.45,0.02,6247.000000000001,40.08142852783203,16.977142333984375,3802.2857666015625,-0.3913421215620999,1.5585771838601419,13.636920218829525
2011-09-30,2011-10-24,0.17,0.13,0.04,30.7692,0.18,-0.04999999999999999,-0.27777777777777773,2011-10-23,0.6118752522427133,3.534866186469066e-28,,,,,,,,,,,,,0.3076923076923077,0.49248180896197785,,,,0.5541123486054951,0.0493284108517736,0.4886685210777024,0.0862261946738599,,,0.01976,0.0,,,-0.44452356699052825,0.0872260590591629,55.0,25.03,0.05,2508.0,17.014286041259766,17.68428611755371,3731.571388244629,0.48786737968286636,1.4740553872892945,0.6131228439713885
2011-12-31,2012-01-25,0.1,0.08,0.02,25.0,0.17,-0.09000000000000001,-0.5294117647058824,2012-01-24,0.9370537275893281,3.2568682824995e-21,1.0,-0.00186,0.0,0.00034,0.0,0.0005,-0.00014,-0.01701,0.00452,-1e-05,0.01976,-0.9172937275893281,0.25,0.6118752522427133,,,0.0015808,0.6221439940095875,0.18124937671122038,0.5374972092451585,0.16415756377047822,,,0.01976,0.0,,,-0.5142788358011801,0.1978469887335933,55.0,25.03,0.05,2508.0,13.242856979370117,17.68428611755371,3731.571388244629,0.48786737968286636,1.8938511560662423,4.59119570395012
2012-03-31,2012-04-23,-0.01,-0.04,0.03,75.0,0.1,-0.14,-1.4000000000000001,2012-04-22,0.5779518515335951,0.00016638748285700857,,,,,,,,,,,,,0.75,0.9370537275893281,0.01976,-0.9172937275893281,,0.6303411641932499,0.17731824013314462,0.5523098705275185,0.159992543988993,,,0.01976,0.0,,,-0.5316477686497106,0.21080324139691936,60.0,20.85,0.37,2122.0000000000005,14.984286308288574,8.417142868041992,5158.285713195801,1.4308603737963241,1.4161501965069994,9.155330777004256
2012-06-30,2012-07-24,0.02,0.01,0.01,100.0,-0.01,0.02,-2.0,2012-07-23,0.6321151636491937,4.799917691538196e-07,0.93407,-0.05254,0.00785,0.00714,0.01073,0.00898,-0.26191,-0.20145,0.00594,-0.0005,1.95142,1.3193048363508062,1.0,0.5779518515335951,,,0.0195142,0.6502955607953617,0.16894946412329154,0.5831692616672358,0.1393955841526447,,,0.3417033333333333,0.7885968927574256,,,-0.2611367538825728,0.7946352697756983,60.0,20.85,0.37,2122.0000000000005,11.581428527832031,8.417142868041992,5158.285713195801,1.4308603737963241,1.8322437468750024,5.066069513969997
2012-09-30,2012-10-23,0.02,0.01,0.01,100.0,0.02,-0.01,-0.5,2012-10-22,0.7892374351259697,0.7135671366572607,0.96623,-0.04569,0.00629,0.00736,0.00533,0.00682,-0.11205,-0.15633,0.00521,-0.00037,1.67825,0.8890125648740304,1.0,0.6321151636491937,1.95142,1.3193048363508062,0.016782500000000002,0.7096466860281601,0.15080000791857298,0.6190697395179897,0.1418395822285606,1.2164766666666667,1.0453485291678242,0.6181183333333333,0.9309890724689881,0.4303412245451696,1.1867509565549434,-0.044555883633829264,0.9139282973298957,50.0,18.5,0.29,1879.0,9.614286422729492,9.9399995803833,4006.00004196167,1.1319851207885416,1.9543832140862645,0.5288880762732688
2012-12-31,2013-01-23,0.02,-0.02,0.04,200.0,0.02,-0.04,-2.0,2013-01-22,0.636169924487389,1.285918132773884,1.0,-0.00806,0.0,0.00157,0.0,0.00196,-0.00027,-0.05155,0.00575,-7e-05,0.01976,-0.616409924487389,2.0,0.7892374351259697,1.67825,0.8890125648740304,-0.0003952,0.7145056204770951,0.14721082208445885,0.6343089845412951,0.1336381005127765,0.9172975,1.0423699247508056,0.6181183333333333,0.9309890724689881,0.16865343728702992,1.1012904009643842,-0.06995462533933831,0.9298949515783954,70.0,28.5,0.05,2855.0,13.875714302062988,24.222856521606445,4577.7143478393555,0.6034025736740299,2.0575517323641703,8.844585753927385
2013-03-31,2013-04-22,0.01,0.03,-0.02,-66.6667,0.02,0.009999999999999998,0.4999999999999999,2013-04-21,0.5955658641010202,0.555774430178523,,,,,,,,,,,,,-0.6666666666666667,0.636169924487389,0.01976,-0.616409924487389,,0.6462080477794336,0.08363659193309016,0.6341760208945104,0.13368011610771413,1.2164766666666667,1.0453485291678242,0.7377900000000001,0.9879352244960193,0.5306358255791492,1.0164021469292759,0.03148154970656728,1.0018538037828453,110.0,155.25,0.01,15526.0,23.674285888671875,37.422855377197266,7257.714462280273,-0.532544476215363,6.558170359609105,7.2688125148009695
2013-06-30,2013-07-22,0.07,0.06,0.01,16.6667,0.01,0.049999999999999996,4.999999999999999,2013-07-21,0.5634837945989315,0.5362469513819075,,,,,,,,,,,,,0.16666666666666669,0.5955658641010202,,,,0.6433144363925007,0.08677967337567798,0.6368278002928753,0.13178713664226743,1.2164766666666667,1.0453485291678242,,,0.5306358255791492,1.0164021469292759,,,125.0,209.75,0.05,20980.0,38.121429443359375,50.71285629272461,7428.714370727539,-0.6459144723199457,5.50346624099497,4.530630226321004
2013-09-30,2013-10-21,0.07,0.07,0.0,0.0,0.07,0.0,0.0,2013-10-20,0.550241620486756,0.5657906061264425,,,,,,,,,,,,,0.0,0.5634837945989315,,,,0.6269397277600133,0.09659104096836409,0.6386176442776874,0.13032384442590855,,,,,,,,,230.0,99.15,0.13,9928.0,48.98857116699219,55.1542854309082,17484.57145690918,0.761137334499313,2.026595135048427,1.8818819238330486
2013-12-31,2014-01-22,0.11,0.09,0.02,22.2222,0.07,0.01999999999999999,0.28571428571428553,2014-01-21,0.3957340187955279,0.3511268746833553,1.0,-0.00662,0.0,0.00038,0.0,0.00553,-0.00044,-0.15103,0.0189,-0.00019,0.01976,-0.3759740187955279,0.22222222222222224,0.550241620486756,,,0.0017783999999999999,0.5482390444939249,0.09146838673851679,0.6289428652610425,0.14512810414223107,,,0.7377900000000001,0.9879352244960193,,,0.05972794607051831,0.984354724490116,230.0,99.15,0.13,9928.0,47.07143020629883,55.1542854309082,17484.57145690918,0.761137334499313,2.109134979856952,2.5156048154932744
2014-03-31,2014-04-21,0.12,0.12,0.0,0.0,0.11,0.009999999999999995,0.09090909090909087,2014-04-20,0.6922697125623406,0.7840285648073004,,,,,,,,,,,,,0.0,0.3957340187955279,0.01976,-0.3759740187955279,,0.5594590021089153,0.10706238780914822,0.6369823112930052,0.1462996008034481,,,0.7377900000000001,0.9879352244960193,,,0.05972794607051831,0.984354724490116,95.0,350.05,0.07,35012.0,49.900001525878906,64.56428527832031,3043.5714721679688,-0.9130706194399644,7.0164326511778246,4.08991400248645
2014-06-30,2014-07-21,0.16,0.16,0.0,0.0,0.12,0.04000000000000001,0.3333333333333334,2014-07-20,0.40077955444152735,0.4194548827036883,,,,,,,,,,,,,0.0,0.6922697125623406,,,,0.5205017401770167,0.1246360099214341,0.5833548939782252,0.12001020667003288,,,,,,,,,185.0,266.15,0.26,26640.999999999996,64.52714538574219,51.317142486572266,13368.285751342773,-0.49820630789599585,4.128650018645726,3.6362328064333407
2014-09-30,2014-10-15,0.14,0.13,0.01,7.6923,0.16,-0.03,-0.1875,2014-10-14,0.37936893956500606,0.44692476432804057,1.0,-0.00031,0.0,1e-05,0.0,0.00053,-0.00046,-0.01718,0.02027,-2e-05,0.01976,-0.35960893956500606,0.07692307692307693,0.40077955444152735,,,0.0025688,0.4836787691702316,0.13548790934431343,0.5634966027813662,0.13632461536204152,,,0.7377900000000001,0.9879352244960193,,,0.17126490367538277,0.8710462821800451,185.0,266.15,0.26,26640.999999999996,63.49571228027344,51.317142486572266,13368.285751342773,-0.49820630789599585,4.195716378832827,3.3804371223991696
2014-12-31,2015-01-20,0.19,0.06,0.13,216.6667,0.14,-0.08000000000000002,-0.5714285714285715,2015-01-19,0.4219211531985788,4.259900054779826,,,,,,,,,,,,,2.166666666666667,0.37936893956500606,0.01976,-0.35960893956500606,,0.45801467571259613,0.13183138454487675,0.5424772017363046,0.14070321626606774,,,,,,,,,240.0,240.75,0.02,24077.0,48.57143020629883,81.6500015258789,15834.99984741211,-0.34231840148639325,4.957029244915595,8.24531996494579
2015-03-31,2015-04-15,0.05,0.09,-0.04,-44.4444,0.19,-0.1,-0.5263157894736842,2015-04-14,0.42687467721351985,0.34618988474441065,1.0,-0.00036,0.0,1e-05,0.0,0.00056,-0.00085,-0.02178,0.01973,-1e-05,0.01976,-0.40711467721351985,-0.4444444444444445,0.4219211531985788,,,0.0017783999999999999,0.46424280739619456,0.12885546841639706,0.5062409259450598,0.11427024968607925,,,,,,,,,240.0,240.75,0.02,24077.0,68.70428466796875,81.6500015258789,15834.99984741211,-0.34231840148639325,3.504439368862996,2.7404206270234632
2015-06-30,2015-07-15,0.06,0.04,0.02,50.0,0.05,-0.010000000000000002,-0.20000000000000004,2015-07-14,0.42025407003019055,0.5302622646534906,0.99984,-9e-05,0.0,0.0,0.0004,0.00024,-0.04344,-0.02446,0.00821,-1e-05,6.51716,6.096905929969809,0.5,0.42687467721351985,0.01976,-0.40711467721351985,0.2606864,0.4098396788897645,0.019717787288418307,0.48464934049933983,0.10717039328781465,2.18556,3.7512756390326745,,,1.7767274377304278,3.7414597221382975,,,100.0,604.85,0.5,60535.0,99.97000122070312,114.7699966430664,1476.9996643066406,-0.9756008975913663,6.055316521038874,2.191633655211776
2015-09-30,2015-10-14,0.07,0.07,0.0,0.0,0.06,0.010000000000000009,0.16666666666666682,2015-10-13,0.46188800968404015,0.49417784949062143,0.53297,-0.46743,0.01896,0.01914,0.03955,0.03955,-1.38943,-1.37629,0.00413,-0.00491,2.10751,1.64562199031596,0.0,0.42025407003019055,6.51716,6.096905929969809,0.1475257,0.4220613699382671,0.02930554028350626,0.4712815550576419,0.0998877508192919,2.1660475,3.0631523355238146,1.7367899999999998,2.821078992070232,1.7439510758768109,3.0555923148397204,1.319966056942343,2.8109250750037744,110.0,8.3,8.55,1685.0000000000002,111.5,98.98999786376953,1101.0002136230469,-0.34658741031273194,0.15112107623318388,1.8891581518427703
2015-12-31,2016-01-19,0.1,0.02,0.08,400.0,0.07,-0.05,-0.7142857142857143,2016-01-18,0.5125568584193179,0.5868178806960596,,,,,,,,,,,,,4.0,0.46188800968404015,2.10751,1.64562199031596,,0.44869895370912943,0.03954188995145721,0.4661888614396806,0.0958825133413789,2.8814766666666665,3.317125260045712,1.7367899999999998,2.821078992070232,2.4451377476907497,3.324904524852449,1.319966056942343,2.8109250750037744,112.0,0.02,0.59,61.0,106.56999969482422,111.51000213623047,48.999786376953125,-0.19672481349257173,0.0057239373345857845,0.71930964946883
2016-03-31,2016-04-18,0.06,0.04,0.02,50.0,0.1,-0.060000000000000005,-0.6,2016-04-17,0.43238477005754733,0.3961550076914891,,,,,,,,,,,,,0.5,0.5125568584193179,,,,0.45079167708092316,0.0380179193809086,0.4544031763967597,0.0915483684261276,2.8814766666666665,3.317125260045712,1.7367899999999998,2.821078992070232,2.4451377476907497,3.324904524852449,1.319966056942343,2.8109250750037744,98.0,0.43,0.01,44.0,109.9000015258789,98.38999938964844,38.99993896484375,-0.11363775079900568,0.004003639616841954,1.7562239287527843
2016-06-30,2016-07-18,0.09,0.02,0.07,350.0,0.06,-0.039999999999999994,-0.6666666666666666,2016-07-17,0.450490904819716,0.399796252458669,,,,,,,,,,,,,3.5000000000000004,0.43238477005754733,,,,0.45551492260216236,0.03570003892238524,0.45987886499917846,0.08925826324145117,,,,,,,,,101.0,0.51,0.01,52.0,98.43000030517578,101.47000122070312,47.0001220703125,-0.09615149864783654,0.005282942176041593,0.48286382057207294
2016-09-30,2016-10-17,0.12,0.05,0.07,140.0,0.09,-0.039999999999999994,-0.4444444444444444,2016-10-16,0.45084463524331314,0.4319769183118706,,,,,,,,,,,,,1.4000000000000001,0.450490904819716,,,,0.4616330356447869,0.030369797662066884,0.43573635726727566,0.03643996964907396,,,,,,,,,133.0,6.48,6.6,1308.0,100.5,138.60000610351562,560.0006103515625,-0.5718649767954415,0.13014925373134328,5.102612963611533
2016-12-31,2017-01-18,0.15,0.13,0.02,15.3846,0.12,0.010000000000000009,0.08333333333333341,2017-01-17,0.34698145871316255,1.49796570287589e-67,0.52181,-0.47858,0.02455,0.02492,0.04799,0.04799,-1.0782,-1.06024,0.00517,-0.00576,1.34655,0.9995685412868374,0.15384615384615385,0.45084463524331314,,,0.1750515,0.4386517254506114,0.05956826846166167,0.4303565476944392,0.04511328079325758,,,2.002148,2.677964134089551,,,1.595074568958816,2.6670778705244413,133.0,6.48,6.6,1308.0,133.2100067138672,138.60000610351562,560.0006103515625,-0.5718649767954415,0.09819082156564722,0.6296663236030878
2017-03-31,2017-04-17,0.4,0.37,0.03,8.1081,0.15,0.22,1.4666666666666668,2017-04-16,0.27660380206132934,0.38592926165606006,,,,,,,,,,,,,0.08108108108108109,0.34698145871316255,1.34655,0.9995685412868374,,0.39146111417901364,0.0772274340257455,0.42008003394407156,0.06523545065012662,,,,,,,,,160.0,1.32,0.01,133.0,144.42999267578125,161.1199951171875,111.99951171875,-0.15789840812969924,0.009208613635989064,1.7359486841548004
2017-06-30,2017-07-17,0.15,0.16,-0.01,-6.25,0.4,-0.24000000000000002,-0.6,2017-07-16,0.25447658914090154,0.8588261193185115,,,,,,,,,,,,,-0.0625,0.27660380206132934,,,,0.35587947799568453,0.0930269538720391,0.4033355775383038,0.08361174771329598,,,,,,,,,200.0,0.01,0.72,73.0,162.91000366210938,199.49000549316406,50.99945068359375,-0.301377387895976,0.004481001679394032,3.215638953463112
2017-09-30,2017-10-16,0.29,0.32,-0.03,-9.375,0.15,0.17,1.1333333333333335,2017-10-15,0.3420712763478957,0.9373364539508359,,,,,,,,,,,,,-0.09375,0.25447658914090154,,,,0.3341955523013204,0.07665578544101441,0.39485523745174145,0.08524369178878896,,,,,,,,,220.0,0.5,0.02,52.0,201.9499969482422,220.4600067138672,46.00067138671875,-0.1153717041015625,0.002574894814845038,1.392133637210297
2017-12-31,2018-01-22,0.41,0.41,0.0,0.0,0.29,0.12,0.41379310344827586,2018-01-21,0.2775747769000592,0.5464071190326604,,,,,,,,,,,,,0.0,0.3420712763478957,,,,0.29954158063266967,0.04212734462344264,0.38058730813872826,0.09217872167702482,,,,,,,,,310.0,2.05,0.05,209.99999999999997,222.0,311.6499938964844,164.9993896484375,-0.21428862072172608,0.009459459459459458,5.384686435168404
2018-03-31,2018-04-16,0.64,0.63,0.01,1.5873,0.41,0.22000000000000003,0.5365853658536587,2018-04-15,0.389447488851312,0.3906941022860555,,,,,,,,,,,,,0.015873015873015872,0.2775747769000592,,,,0.30803478666029954,0.05605958931636336,0.3733432560554555,0.08782317233746312,,,,,,,,,395.0,1.0,0.05,105.0,315.989990234375,395.79998779296875,79.998779296875,-0.23810686383928573,0.00332289006756574,3.574914815496678
2018-06-30,2018-07-16,0.85,0.79,0.06,7.5949,0.64,0.15000000000000002,0.23437500000000003,2018-07-15,0.3952051303460321,0.35287187311753165,,,,,,,,,,,,,0.07594936708860758,0.389447488851312,,,,0.3317550523172401,0.06396916684725187,0.3616080832481269,0.07388922493310622,,,,,,,,,335.0,15.7,17.35,3304.9999999999995,398.9800109863281,332.6700134277344,232.9986572265625,-0.9295011627151096,0.08283623011161961,2.8853548336820167
2018-09-30,2018-10-16,0.89,0.68,0.21,30.8824,0.85,-0.16999999999999993,-0.19999999999999993,2018-10-15,0.44449842528860867,0.4322644377451005,0.50701,-0.49299,0.00977,0.00977,0.1391,0.1391,-2.04521,-2.02521,0.01682,-0.01989,1.17095,0.7264515747113913,0.30882352941176466,0.3952051303460321,,,0.796246,0.36975941954678154,0.06301917339985004,0.362819448771233,0.0752649788668896,,,,,,,,,335.0,15.7,17.35,3304.9999999999995,337.239990234375,332.6700134277344,232.9986572265625,-0.9295011627151096,0.09800142615658039,0.2165880722851154
2018-12-31,2019-01-17,0.3,0.24,0.06,25.0,0.89,-0.65,-0.7303370786516854,2019-01-16,0.5932546990442559,0.6045096703421309,0.5364,-0.4636,0.01087,0.01087,0.10334,0.10334,-3.64132,-3.61831,0.00949,-0.00968,1.40509,0.8118353009557441,0.25,0.44449842528860867,1.17095,0.7264515747113913,0.33722159999999995,0.41999610408605365,0.11451042439485812,0.37709582819368703,0.10239320922746291,,,,,,,,,350.0,15.5,14.0,2950.0,349.5,339.1000061035156,1089.9993896484375,-0.630508681475106,0.0844062947067239,0.4795449842563371
2019-03-31,2019-04-16,0.76,0.57,0.19,33.3333,0.3,0.26999999999999996,0.8999999999999999,2019-04-15,0.38687676266722887,0.3726547732635231,0.50638,-0.49362,0.01197,0.01197,0.12616,0.12616,-2.22683,-2.20372,0.01347,-0.01529,1.05388,0.667003237332771,0.33333333333333337,0.5932546990442559,1.40509,0.8118353009557441,0.6007115999999999,0.44185650123948744,0.08785530817831871,0.3706990409360786,0.09922304555832934,1.209973333333333,0.17882737886949343,,,0.7350967043333022,0.07280202856347455,,,350.0,13.0,13.9,2690.0,355.0,360.3500061035156,1035.0006103515625,-0.6152414087912407,0.07577464788732394,0.23745102888141273
2019-06-30,2019-07-17,0.6,0.56,0.04,7.1429,0.76,-0.19999999999999996,-0.26315789473684204,2019-07-16,0.29996369549926527,0.31525184553028496,0.53104,-0.46896,0.01159,0.01159,0.13197,0.13197,-2.28699,-2.26289,0.01481,-0.01519,1.03437,0.7344063045007347,0.07142857142857142,0.38687676266722887,1.05388,0.667003237332771,0.5792472000000001,0.4239597425690781,0.10800418346900217,0.36599726461468884,0.10155831018606087,1.1660724999999998,0.1703778750063126,,,0.7349241043751603,0.059443609734662346,,,365.0,14.25,13.15,2740.0,366.25,315.1000061035156,4989.9993896484375,0.8211676604556342,0.0748122866894198,2.387940183906413
