fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol
2017-09-30,2017-11-06,0.21,0.06,0.15,250.0,0.1,-0.04000000000000001,-0.4000000000000001,2017-11-05,0.414555539070152,,,2.5,0.43610738831307805,0.70267,0.26656261168692197,0.4282738823927549,0.02034532530392959,0.5699025598586118,0.19785749885880177,0.8148575,0.09064467823135999,0.9411422222222221,0.16053563886079764,0.38315403177659446,0.10615496910011299,0.3539788822760037,0.15369987688748923,17.5,0.6,1.5,210.0,16.6299991607666,16.469999313354492,103.00006866455078,-0.5095234825497582,0.1262778175572196,0.1534706185050013
2017-12-31,2018-02-27,0.17,0.09,0.08,88.8889,0.21,-0.12,-0.5714285714285714,2018-02-26,0.41432559360571847,0.72218,0.3078544063942816,0.888888888888889,0.414555539070152,,,0.4286221031888875,0.02002199086594535,0.5219005475648594,0.16607468445733037,0.7758350000000002,0.08779962964994106,0.8999511111111111,0.16424721979720422,0.3436962557814287,0.09387501739207264,0.3661233403801732,0.14388905788631007,20.0,2.0,0.85,285.0,21.350000381469727,28.299999237060547,829.9999237060547,1.9122804340563322,0.13348945897319964,4.473595381668359
2018-03-31,2018-05-08,0.1,0.06,0.04,66.6667,0.17,-0.11000000000000001,-0.6470588235294118,2018-05-07,0.3966331747908414,0.85876,0.46212682520915854,0.6666666666666667,0.41432559360571847,0.72218,0.3078544063942816,0.41583005159303943,0.014021975410545744,0.47670927900298565,0.12328803406584271,0.7953475000000001,0.09739295709478583,0.8782711111111112,0.1539438196587025,0.3791988202762387,0.1078048026002604,0.39465586100447725,0.13307377993306685,30.0,2.75,1.15,390.0,31.399999618530273,29.639999389648438,36.00006103515625,-0.907692151191907,0.12420382316496811,0.915690839467137
2018-06-30,2018-08-06,0.03,0.04,-0.01,-25.0,0.1,-0.060000000000000005,-0.6,2018-08-05,0.4590273288414437,,,-0.25,0.3966331747908414,0.85876,0.46212682520915854,0.42412980492424673,0.02400600692693639,0.4430362745027404,0.0516200933245838,0.7612033333333335,0.0850478537844052,0.8636375000000001,0.15773908454424718,0.34551461443012066,0.10307792612688599,0.419040015360524,0.118838897204763,40.0,3.7,2.1,580.0000000000001,41.7400016784668,46.529998779296875,652.9998779296875,0.125861858499461,0.13895543284063058,1.7245636378792735
2018-09-30,2018-11-06,0.15,0.07,0.08,114.2857,0.03,0.04000000000000001,1.3333333333333337,2018-11-05,0.5457819187462929,1.24899,0.7032080812537072,1.1428571428571428,0.4590273288414437,,,0.4460647110108897,0.060322523245241635,0.43989385495874034,0.04273702511088519,0.9433100000000002,0.27339297887839037,0.868515,0.1700971823903702,0.4910631042857157,0.19925891006755608,0.42784553979052403,0.13800211344654664,40.0,4.9,2.65,755.0000000000001,42.40999984741211,47.2599983215332,725.9998321533203,-0.03841081833997324,0.17802405157190088,1.7188926063738883
2018-12-31,2019-02-25,0.32,0.21,0.11,52.381,0.15,0.06,0.4,2019-02-24,0.6420503133929149,,,0.5238095238095238,0.5457819187462929,1.24899,0.7032080812537072,0.49156366587544226,0.10200732963678656,0.45991877413409854,0.07694998518418512,0.9433100000000002,0.27339297887839037,0.8699085714285716,0.18367662067054802,0.4910631042857157,0.19925891006755608,0.4294007771376464,0.14898357430181422,55.0,5.4,3.7,910.0000000000001,59.849998474121094,69.88999938964844,1488.9999389648438,0.6362636691921358,0.15204678750217188,2.46183713001975
2019-03-31,2019-05-08,0.24,0.14,0.1,71.4286,0.32,-0.18,-0.5625,2019-05-07,0.5767825942250199,1.03437,0.45758740577498014,0.7142857142857143,0.6420503133929149,,,0.5240550659993025,0.09700524693228649,0.47633858459409495,0.08300750848196731,1.0473733333333335,0.1954397048537815,0.8922085714285715,0.1940443350911136,0.5409741040792819,0.14051707759049709,0.42824390505193716,0.14868600481503708,65.0,5.7,3.7,940.0,66.75,62.779998779296875,222.0001220703125,-0.763829657372008,0.1408239700374532,0.9733893477738836
2019-06-30,2019-08-01,0.15,0.13,0.02,15.3846,0.24,-0.10999999999999999,-0.4583333333333333,2019-07-31,0.4898432232239838,0.72218,0.23233677677601622,0.15384615384615385,0.5767825942250199,1.03437,0.45758740577498014,0.5426970756859311,0.07217437379488642,0.4792635636394852,0.08290632505950972,1.001846666666667,0.2649066239891582,0.8838471428571429,0.20079326563361016,0.4643774212682345,0.23550907536213872,0.41570393498709407,0.16239483466097598,65.0,5.4,3.2,860.0000000000001,67.2699966430664,52.61000061035156,1238.9999389648438,0.44069760344749254,0.1278430270426721,3.9020825343810492
2019-09-30,2019-10-30,0.12,0.12,0.0,0.0,0.15,-0.03,-0.2,2019-10-29,0.47735024601848497,1.81483,1.337479753981515,0.0,0.4898432232239838,0.72218,0.23233677677601622,0.5463616591213393,0.06715466603767421,0.485245732022793,0.08006644158168412,1.2050925000000001,0.4604553775249741,1.0148542857142857,0.4058535180274257,0.6826530044465546,0.4770254401664158,0.5381651230109401,0.3870313459104404,54.0,3.9,3.4,730.0,54.54999923706055,45.654998779296875,834.5001220703125,0.143150852151113,0.13382218335652105,2.825735342981763
2019-12-31,2020-02-26,0.25,0.16,0.09,56.25,0.12,0.04000000000000001,0.3333333333333334,2020-02-25,0.6269953264283546,2.088,1.4610046735716455,0.5625,0.47735024601848497,1.81483,1.337479753981515,0.5626043406577517,0.07619272499644504,0.5043345258343207,0.08927502189414217,1.4148450000000001,0.6423061788327016,1.2127585714285714,0.542881573992848,0.8721021525260393,0.617658131577921,0.7087997032801863,0.49544783922215613,50.0,3.9,3.9,780.0,50.290000915527344,57.810001373291016,781.0001373291016,0.0012822273450020032,0.15510041475445077,2.2122004010265988
2020-03-31,2020-05-06,0.1,0.19,-0.09,-47.3684,0.25,-0.06,-0.24,2020-05-05,0.6636333705241484,1.69776,1.0341266294758515,-0.47368421052631576,0.6269953264283546,2.088,1.4610046735716455,0.5669209520839983,0.08219392007688063,0.5292423089797204,0.09594103782516436,1.471428,0.5704613045334449,1.27338375,0.5310562934631181,0.9045070479160018,0.539793073181213,0.7494655690546445,0.4728967383710514,73.0,4.6,4.6,919.9999999999999,74.8499984741211,80.70999908447266,770.9999084472656,-0.16195662125297206,0.12291249415563903,1.1965629612687174
2020-06-30,2020-08-05,0.75,0.39,0.36,92.3077,0.1,0.29000000000000004,2.9000000000000004,2020-08-04,0.7627355025032325,1.56118,0.7984444974967675,0.923076923076923,0.6636333705241484,1.69776,1.0341266294758515,0.6041115337396409,0.12078260568182263,0.5640832998694717,0.1115628463335492,1.5767900000000001,0.515566283517454,1.37825875,0.4877289191882102,0.9726784662603591,0.48830872255475843,0.8107893304424552,0.43796819240229873,130.0,7.5,7.9,1540.0,131.81500244140625,135.05999755859375,505.999755859375,-0.6714287299614448,0.11683040408731571,0.38606268406017386
2020-09-30,2020-10-28,0.76,0.6,0.16,26.6667,0.75,-0.15000000000000002,-0.20000000000000004,2020-10-27,0.5647260767798256,1.46362,0.8988939232201744,0.26666666666666666,0.7627355025032325,1.56118,0.7984444974967675,0.6190881044508092,0.10691846241606295,0.5808925900683701,0.09495716258853408,1.7250780000000003,0.24276372921011033,1.4538662500000001,0.4402648763751686,1.1059898955491907,0.28383987114225245,0.8653852176938323,0.41491206510154605,146.0,7.85,8.05,1590.0,143.3000030517578,121.58999633789062,2441.0003662109375,0.5352203561075078,0.11095603392455727,2.607953953438098
2020-12-31,2021-02-25,1.08,0.59,0.49,83.0508,0.76,-0.17000000000000004,-0.22368421052631585,2021-02-24,0.6139097528234065,1.60021,0.9863002471765934,0.8305084745762712,0.5647260767798256,1.46362,0.8988939232201744,0.6464000058117935,0.07405019489254389,0.5963808324665665,0.08497836270906474,1.682154,0.24189933852741266,1.4701266666666666,0.4147090866499065,1.0357539941882066,0.25413231689947996,0.8788202209696946,0.3902018873137056,210.0,9.75,10.55,2030.0,205.0850067138672,220.27000427246094,1027.0004272460938,-0.4940884594846829,0.09898334512733241,1.1339085709153045
2021-03-31,2021-05-05,1.0,0.88,0.12,13.6364,1.08,-0.20000000000000007,-0.18518518518518523,2021-05-04,0.5929456258149208,1.32704,0.7340943741850792,0.13636363636363635,0.6139097528234065,1.60021,0.9863002471765934,0.6395900656891068,0.07775390374604683,0.6010972031734292,0.08314713077634166,1.529962,0.1411064428720383,1.4787988888888888,0.410299359353766,0.8903719343108932,0.12531321490997283,0.8822520312954025,0.38859684348279167,187.5,9.75,8.9,1864.9999999999998,190.99000549316406,165.50999450683594,2199.0005493164062,0.17908876638949411,0.09764908876693823,2.273063108499573
2021-06-30,2021-08-04,0.68,0.63,0.05,7.9365,1.0,-0.37,-0.37,2021-08-03,0.6009277367235962,1.28802,0.6870922632764037,0.07936507936507937,0.5929456258149208,1.32704,0.7340943741850792,0.6270489389289964,0.07796309072660432,0.5969849455064974,0.08190426190110178,1.4480140000000001,0.13824480272328438,1.4597209999999998,0.39151010208195386,0.8209650610710035,0.12184441855653662,0.8627360544935027,0.37153415510200116,190.0,9.3,8.85,1814.9999999999998,192.5399932861328,178.36000061035156,1163.9999389648438,-0.3586777195785984,0.0942661298062235,1.2143983643140372
2021-09-30,2021-11-03,0.62,0.54,0.08,14.8148,0.68,-0.14,-0.2058823529411765,2021-11-02,0.5289485097661946,1.36606,0.8371114902338055,0.14814814814814814,0.6009277367235962,1.28802,0.6870922632764037,0.5802915403815888,0.033891566559079996,0.5922015370606148,0.08456869967693013,1.4089900000000002,0.1252418196929436,1.49289,0.36459544161226726,0.8286984596184113,0.12128350409171981,0.9006884629393852,0.34390664000129845,240.0,12.45,11.6,2404.9999999999995,243.0800018310547,260.1199951171875,2011.99951171875,-0.16340976643711003,0.09893862028483615,1.0755364739484428
2021-12-31,2022-02-24,1.11,0.79,0.32,40.5063,0.62,0.17000000000000004,0.27419354838709686,2022-02-23,0.6560272880338631,2.71237,2.0563427119661366,0.4050632911392405,0.5289485097661946,1.36606,0.8371114902338055,0.5985517826323962,0.04588297809464423,0.6088199435416028,0.07831671626696918,1.6587400000000003,0.6013904157450466,1.691909,0.43377163309357425,1.0601882173676036,0.5685693055726154,1.0830890564583973,0.4243411880744775,117.0,9.4,9.8,1920.0000000000002,111.5,148.94000244140625,3194.000244140625,0.663541793823242,0.1721973094170404,4.5959710996509795
2022-03-31,2022-05-04,0.6,0.6,0.0,0.0,1.11,-0.5100000000000001,-0.45945945945945954,2022-05-03,0.7418402069248419,2.22458,1.482739793075158,0.0,0.6560272880338631,2.71237,2.0563427119661366,0.6241378734526833,0.07975502458440842,0.6352689396322384,0.07349692932608369,1.783614,0.649126970230016,1.7328839999999999,0.46490856721629775,1.1594761265473168,0.5951647205616482,1.0976150603677615,0.43633384663382135,101.0,8.05,8.5,1655.0,100.0,86.37999725341797,1462.0002746582031,-0.11661614824277756,0.1655,2.3242509924756853
2022-06-30,2022-07-27,0.51,0.31,0.2,64.5161,0.6,-0.29,-0.48333333333333334,2022-07-26,0.7654791304751398,2.30263,1.5371508695248604,0.6451612903225807,0.7418402069248419,2.22458,1.482739793075158,0.6586445743847271,0.09809980678340204,0.649117320036917,0.08405332454846112,1.9787320000000002,0.6237038389893076,1.7543469999999999,0.48752849605718185,1.3200874256152728,0.5589259359932677,1.105229679963083,0.4439775924895693,93.0,8.05,7.8,1585.0000000000002,96.66999816894531,103.72000122070312,1072.0001220703125,-0.3236592289777209,0.1639598665585961,1.1174363719005862
2022-09-30,2022-11-02,-7.62,0.37,-7.99,-2159.4595,0.51,-0.14,-0.27450980392156865,2022-11-01,0.6225841240825034,1.79532,1.1727358759174966,-21.594594594594597,0.7654791304751398,2.30263,1.5371508695248604,0.6629758518565085,0.09535409176783295,0.6450123953927525,0.08426772349766166,2.0801920000000003,0.5150514906006972,1.764103,0.48724636855268355,1.4172161481434915,0.45372140892234397,1.1190906046072473,0.443674694903477,91.0,6.2,5.65,1185.0000000000002,91.9800033569336,98.3499984741211,734.9998474121094,-0.3797469642091905,0.12883235015784256,1.0629781711340438
2022-12-31,2023-02-22,0.77,0.8,-0.03,-3.75,-7.62,8.42,-1.1049868766404198,2023-02-21,0.6768839845267315,1.56118,0.8842960154732685,-0.0375,0.6225841240825034,1.79532,1.1727358759174966,0.6925629468086159,0.05962956073862713,0.6364272435951024,0.07478076323018279,2.119216,0.4508011567531744,1.764103,0.48724636855268355,1.426653053191384,0.4388876978938425,1.1276757564048976,0.43756937720991324,125.0,7.1,7.15,1425.0,125.42500305175781,124.1050033569336,89.49966430664062,-0.9371932180304277,0.11361371061015324,0.167952073601552
2023-03-31,2023-05-03,0.53,0.55,-0.02,-3.6364,0.77,-0.21999999999999997,-0.2857142857142857,2023-05-02,0.4465969628670975,1.48313,1.0365330371329025,-0.03636363636363636,0.6768839845267315,1.56118,0.8842960154732685,0.6506768817752627,0.1270973413666169,0.6246143322038296,0.09417978808098805,1.8733680000000004,0.3753179544999146,1.766054,0.48594683550546713,1.222691118224737,0.28203362008594846,1.1414396677961705,0.4316987188048712,99.0,5.55,5.35,1089.9999999999998,99.19000244140625,90.0,900.0,-0.1743119266055044,0.10989010718533727,1.5434396190780826
2023-06-30,2023-08-02,0.44,0.43,0.01,2.3256,0.53,-0.10000000000000003,-0.1886792452830189,2023-08-01,0.4697304506143039,1.4246,0.9548695493856962,0.023255813953488372,0.4465969628670975,1.48313,1.0365330371329025,0.5962549305131553,0.13623238595460088,0.6101964019829192,0.10626181188450141,1.7133720000000003,0.3582957984263838,1.7484930000000003,0.49568153497202416,1.1171170694868446,0.25814023903904054,1.1382965980170807,0.4330659989138252,99.0,5.0,5.35,1035.0,96.5,81.58999633789062,1741.0003662109375,0.682125957691727,0.1072538860103627,2.664319423234684
2023-09-30,2023-11-01,0.66,0.51,0.15,29.4118,0.44,0.07,0.15909090909090912,2023-10-31,0.4529505989768949,1.63923,1.186279401023105,0.29411764705882354,0.4697304506143039,1.4246,0.9548695493856962,0.5337492242135062,0.10793694561609153,0.5961968992991167,0.11742276256495288,1.5806920000000002,0.14470284230104002,1.779712,0.47561319126646023,1.0469427757864938,0.1325503767365191,1.1835151007008833,0.40911710039506505,62.0,3.9,3.55,744.9999999999999,61.61000061035156,65.25,325.0,-0.5637583892617449,0.12092192706046279,0.9112259807798246
2023-12-31,2024-02-21,0.62,0.77,-0.15,-19.4805,0.66,0.10999999999999999,0.16666666666666663,2024-02-20,0.4503655507652545,1.44411,0.9937444492347456,-0.1948051948051948,0.4529505989768949,1.63923,1.186279401023105,0.4993055095500565,0.09966304114318002,0.5811406807032825,0.12608218251243042,1.51045,0.08898795115070118,1.7953210000000002,0.4599882172512681,1.0111444904499436,0.11277963162083539,1.2141803192967173,0.37808948482939264,76.0,3.95,4.1,805.0000000000001,74.5,73.9800033569336,201.99966430664062,-0.7490687399917508,0.1080536912751678,0.11118971393067296
2024-03-31,2024-05-01,0.48,0.49,-0.01,-2.0408,0.62,-0.13,-0.20967741935483872,2024-04-30,0.44618495940904607,1.52216,1.0759750405909538,-0.020408163265306124,0.4503655507652545,1.44411,0.9937444492347456,0.45316570452651933,0.009671570630214357,0.5728643256675676,0.1324447449567931,1.502646,0.08505072151369189,1.810931,0.4462457774328699,1.0494802954734805,0.088939974319467,1.2380666743324322,0.3586671537309796,69.0,3.7,4.0,770.0,68.62999725341797,59.970001220703125,902.9998779296875,0.17272711419439934,0.11219583721630584,2.141237110845563
2024-06-30,2024-07-31,0.41,0.45,-0.04,-8.8889,0.48,-0.02999999999999997,-0.062499999999999944,2024-07-30,0.4555932105933398,1.67825,1.2226567894066602,-0.08888888888888889,0.44618495940904607,1.52216,1.0759750405909538,0.45496495407176785,0.008954259292464285,0.5528209179235153,0.13362199934529304,1.5416700000000003,0.11377173264919378,1.707519,0.31451712627631406,1.0867050459282321,0.11676400606367086,1.1546980820764845,0.2157513263844553,65.0,3.8,4.25,805.0000000000001,64.98999786376953,59.349998474121094,565.0001525878906,-0.2981364564125583,0.12386521410377974,1.44110820206207
2024-09-30,2024-10-30,0.45,0.53,-0.08,-15.0943,0.41,0.12000000000000005,0.29268292682926844,2024-10-29,0.44599593778051494,1.54167,1.0956740622194852,-0.1509433962264151,0.4555932105933398,1.67825,1.2226567894066602,0.45021805150501004,0.004197409412376087,0.5232364910090826,0.11908188125577614,1.5650840000000001,0.09398080484864804,1.639228,0.25901660409239274,1.1148659484949899,0.09120032262263565,1.1159915089909174,0.1825219001455639,47.0,2.94,2.57,551.0,47.25,52.77000045776367,577.0000457763672,0.04718701592807112,0.11661375661375661,1.7539775832289282
2024-12-31,2025-02-19,1.03,0.9394,0.0906,9.6445,0.45,0.4894,1.0875555555555556,2025-02-18,0.4283731078639389,1.69776,1.269386892136061,0.09644453906748988,0.44599593778051494,1.54167,1.0956740622194852,0.44530255328241886,0.010239593695728674,0.4895258887479625,0.08600902280117599,1.5767900000000004,0.10810840184740352,1.578741,0.12043597676312763,1.1314874467175808,0.11254495234329136,1.0892151112520376,0.12419222472571549,57.0,3.75,3.4,715.0,54.0,51.2599983215332,574.0001678466797,-0.19720256245219625,0.13240740740740742,0.8266389371139825
2025-03-31,2025-04-29,-0.49,0.4751,-0.9651,-203.1362,1.03,-0.5549,-0.5387378640776699,2025-04-28,0.43338538560442696,1.40509,0.971704614395573,-2.0313618185645126,0.4283731078639389,1.69776,1.269386892136061,0.44190652025025334,0.010932941694608352,0.47060601490015486,0.07336788115579422,1.5689860000000002,0.1207498465009363,1.5397180000000001,0.10464951120552478,1.1270794797497465,0.11950495227934473,1.0691119850998452,0.12543480824323056,46.0,2.78,2.87,565.0,45.779998779296875,44.29999923706055,170.0000762939453,-0.6991149092142561,0.12341634230351058,0.5216780471865223
