fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol
2021-04-30,2021-05-26,0.0915,0.0822,0.0093,11.3139,0.0775,0.004699999999999996,0.060645161290322526,2021-05-25,0.48130039864631186,0.01976,-0.46154039864631186,0.11313868613138686,0.4529994282989066,0.01976,-0.4332394282989066,0.4911332401159811,0.03904478284076326,0.45981068906799116,0.08270164017477151,1.45192,2.0765820577212932,0.9329080000000001,1.6003253301598115,0.9607867598840191,2.0474967330879297,0.4730973109320087,1.5871199463409829,280.0,347.5,0.02,34752.0,15.73425006866455,16.206350326538086,26379.36496734619,-0.24092527142765333,22.086848657128016,0.4693027049243928
2021-07-31,2021-08-18,0.104,0.102,0.002,1.9608,0.0915,0.010499999999999995,0.11475409836065568,2021-08-17,0.34555068843165104,4.07819,3.732639311568349,0.019607843137254905,0.48130039864631186,0.01976,-0.46154039864631186,0.4679475463066076,0.07701463013458952,0.44642315819144274,0.0897121193293589,2.2636060000000002,2.1679952262470508,1.338751,1.8397235494101942,1.7956584536933924,2.179452998027505,0.8923278418085573,1.845943655134764,75.0,119.85,0.01,11986.0,19.5,20.77187728881836,5422.812271118164,-0.5475711437411844,6.1466666666666665,1.003039556020336
2021-10-31,2021-11-17,0.117,0.111,0.006,5.4054,0.104,0.007000000000000006,0.06730769230769237,2021-11-16,0.42642647272516426,0.01976,-0.40666647272516426,0.05405405405405406,0.34555068843165104,4.07819,3.732639311568349,0.45086421302896384,0.07426807544832544,0.4319539825923986,0.07830979474890298,1.3543600000000002,1.8974354106134945,1.338751,1.8397235494101942,0.9034957869710363,1.9215719840196528,0.9067970174076013,1.8338979430567774,90.0,212.35,0.01,21236.0,30.417999267578125,32.92088317871094,5707.911682128906,-0.7312153097509462,6.98139276459086,1.25524002523408
2022-01-31,2022-02-16,0.132,0.123,0.009,7.3171,0.117,0.0059999999999999915,0.051282051282051204,2022-02-15,0.5871615665150658,4.39038,3.8032184334849344,0.07317073170731707,0.42642647272516426,0.01976,-0.40666647272516426,0.45868771092341987,0.08787774906687189,0.44612212392525735,0.09255082094025174,1.7055700000000003,2.311027718829872,1.775813,2.003433581002874,1.2468822890765803,2.301607211866029,1.3296908760747426,1.974670094598939,100.0,165.85,0.01,16586.0,26.259000778198242,23.59893798828125,7640.106201171875,-0.5393641504177092,6.316310411084137,1.6955102528194743
2022-04-30,2022-05-25,0.136,0.13,0.006,4.6154,0.132,-0.0020000000000000018,-0.015151515151515164,2022-05-24,0.7483534449518559,3.60991,2.8615565550481445,0.046153846153846156,0.5871615665150658,4.39038,3.8032184334849344,0.5177585142540098,0.15597842559521696,0.48976040326761366,0.12082818367602481,2.4236000000000004,2.2119062222323085,2.1348279999999997,1.9752633294424313,1.9058414857459904,2.1681104051957862,1.6450675967323865,1.9383647454140978,90.0,73.75,0.05,7380.0,16.020000457763672,18.779935836791992,7122.006416320801,-0.03495848017333323,4.606741441398322,2.523270280766776
2022-07-31,2022-08-24,0.051,0.0499,0.0011,2.2044,0.136,-0.08610000000000001,-0.6330882352941177,2022-08-23,0.5873334061684292,0.01976,-0.5675734061684292,0.022044088176352707,0.7483534449518559,3.60991,2.8615565550481445,0.5389651157584333,0.15698721974977164,0.5150491779372073,0.11075380592711478,2.4236000000000004,2.2119062222323085,1.9377600000000001,2.0864455093025764,1.8846348842415668,2.197376080563548,1.4227108220627929,2.060651365141929,80.0,93.4,0.01,9341.000000000002,17.011999130249023,16.236581802368164,6376.341819763184,-0.3173812418624149,5.490830283074008,0.7405790305817549
2022-10-31,2022-11-16,0.058,0.071,-0.013,-18.3099,0.051,0.019999999999999997,0.392156862745098,2022-11-15,0.6851219055875986,9.99024,9.305118094412402,-0.18309859154929578,0.5873334061684292,0.01976,-0.5675734061684292,0.6068793591896228,0.12193327362733863,0.5374134527481151,0.12085391892068649,3.6060100000000004,4.095608084424095,2.9348080000000003,3.1693314538095674,2.9991306408103773,4.023424949893117,2.397394547251885,3.115779161605299,35.0,135.35,0.01,13535.999999999998,16.16200065612793,15.391379356384277,1960.8620643615723,-0.8551372588385363,8.375200748966517,0.7755534914023688
2023-01-31,2023-02-22,0.088,0.081,0.007,8.642,0.058,0.023,0.396551724137931,2023-02-21,0.6287591744783876,0.01976,-0.6089991744783876,0.08641975308641975,0.6851219055875986,9.99024,9.305118094412402,0.6473458995402674,0.06927963357632914,0.5491050562846157,0.12372653154476945,3.6060100000000004,4.095608084424095,2.480185,3.234740006396702,2.9586641004597323,4.0670244771410795,1.9310799437153843,3.18837820044499,70.0,137.45,0.01,13745.999999999998,20.707000732421875,23.26531982421875,4673.468017578125,-0.6600125114521952,6.638334627804051,1.8492530034481336
2023-04-30,2023-05-24,0.109,0.092,0.017,18.4783,0.088,0.0040000000000000036,0.0454545454545455,2023-05-23,0.3995586962103098,8.39028,7.990721303789691,0.1847826086956522,0.6287591744783876,0.01976,-0.6089991744783876,0.6098253254793162,0.13222712213929338,0.5342565182013681,0.13246906925153648,4.40599,4.641394872740307,3.05578,3.7381554032347735,3.7961646745206834,4.670761287227433,2.5215234817986323,3.7223160165225635,70.0,239.55,0.01,23956.0,30.209999084472656,38.91801834106445,3108.1981658935547,-0.8702538751922877,7.929824801720339,4.02076479888286
2023-07-31,2023-08-23,0.27,0.207,0.063,30.4348,0.109,0.09799999999999999,0.8990825688073394,2023-08-22,0.5156539874559332,8.09761,7.581956012544066,0.30434782608695654,0.3995586962103098,8.39028,7.990721303789691,0.5632854339801316,0.11043600050899967,0.5405219741170708,0.1296504998009466,5.30353,4.876899887705304,3.863565,3.8793143525750065,4.740244566019868,4.905770416546548,3.3230430258829293,3.875188117148368,70.0,388.95,0.01,38896.0,45.86600112915039,45.98970031738281,2401.0299682617188,-0.9382705170644354,8.480355610351964,0.042755428194099485
2023-10-31,2023-11-21,0.402,0.336,0.066,19.6429,0.27,0.066,0.24444444444444444,2023-11-20,0.5260612733818772,0.01976,-0.5063012733818772,0.19642857142857142,0.5156539874559332,8.09761,7.581956012544066,0.5510310074228213,0.11049990853879474,0.5449980615906272,0.12814264281196863,5.30353,4.876899887705304,3.8635650000000004,3.8793143525750065,4.752498992577179,4.889245705721399,3.318566938409373,3.8800680435197825,70.0,434.5,0.01,43451.0,50.125999450683594,47.750553131103516,2224.9446868896484,-0.9487941661437101,8.66835583852033,0.7706942419758177
2024-01-31,2024-02-21,0.516,0.461,0.055,11.9306,0.402,0.059,0.14676616915422883,2024-02-20,0.3325738828123708,0.01976,-0.3128138828123708,0.11930585683297179,0.5260612733818772,0.01976,-0.5063012733818772,0.4805214028677757,0.11589439567793232,0.5437003810286992,0.13043208938955111,3.309434000000001,4.505759940385196,3.4577220000000004,4.062339312319661,2.828912597132224,4.52904584374977,2.914021618971301,4.039709199996427,250.0,447.05,0.01,44706.0,68.00599670410156,78.78194427490234,17121.805572509766,-0.617013251632672,6.573832039330099,2.334948802317831
2024-04-30,2024-05-22,0.612,0.559,0.053,9.4812,0.516,0.04300000000000004,0.08333333333333341,2024-05-21,0.44454482704501186,0.01976,-0.42478482704501186,0.09481216457960642,0.3325738828123708,0.01976,-0.3128138828123708,0.4436785333811006,0.08102304566295125,0.545512216460684,0.1287368531900182,3.3094340000000004,4.505759940385196,3.4577219999999995,4.062339312319661,2.865755466618899,4.494706542498268,2.912209783539316,4.041367755805384,260.0,695.1,0.01,69511.0,95.45899963378906,106.42664337158203,15357.335662841797,-0.7790661094957374,7.281764974142427,1.7264975233440325
2024-07-31,2024-08-28,0.68,0.63,0.05,7.9365,0.612,0.018000000000000016,0.02941176470588238,2024-08-27,0.5094684106732853,1.48313,0.9736615893267148,0.07936507936507937,0.44454482704501186,0.01976,-0.42478482704501186,0.46566047627369567,0.0809701404368917,0.5377429008765059,0.12828763742839608,1.9280040000000003,3.5066414331137423,3.166997,4.092097513786108,1.4623435237263038,3.474063421044512,2.6292540991234943,4.070999243054404,128.0,7.15,6.7,1385.0000000000002,128.1199951171875,119.33230590820312,866.7694091796875,-0.37417371178361924,0.10810178370153561,1.127966309789865
2024-10-31,2024-11-20,0.81,0.74,0.07,9.4595,0.68,0.05999999999999994,0.08823529411764697,2024-11-19,0.42970540737810303,1.13192,0.702214592621897,0.0945945945945946,0.5094684106732853,1.48313,0.9736615893267148,0.4484707602581297,0.07671479437657233,0.5058780971191307,0.10815683200970441,0.5348660000000004,0.7161844501104454,2.919198,4.137077357901617,0.08639523974187,0.6961388495420769,2.413319902880869,4.11434556143455,147.0,6.1,6.05,1214.9999999999998,147.41000366210938,141.91729736328125,508.270263671875,-0.5816705648791152,0.08242317141413288,0.602808559252354
2025-01-31,2025-02-26,0.89,0.8459,0.0441,5.2134,0.81,0.03589999999999993,0.0443209876543209,2025-02-25,0.542269600632629,1.46362,0.921350399367371,0.05213382196477125,0.42970540737810303,1.13192,0.702214592621897,0.45171242570828,0.08103399203312762,0.5013717165655506,0.10528659421476336,0.8236380000000004,0.746991319842474,3.063584,4.0488979984358435,0.3719255742917197,0.6849562565490063,2.562212283434449,4.020352572428276,127.0,6.65,7.0,1365.0,129.99000549316406,124.89983367919922,210.01663208007812,-0.8461416614797962,0.10500807310695766,0.634114855208257
2025-04-30,2025-05-28,0.96,0.93,0.03,3.2258,0.89,0.040000000000000036,0.04494382022471914,2025-05-27,0.4744054355535988,0.95632,0.48191456444640113,0.03225806451612903,0.542269600632629,1.46362,0.921350399367371,0.4800787362565256,0.04627033034564866,0.4803000695621506,0.08319342092291547,1.0109500000000005,0.5974821911990362,2.160192,3.263314643840933,0.530871263743474,0.5686763329008172,1.6798919304378495,3.2752452161032006,135.0,5.0,4.45,944.9999999999999,136.02999877929688,135.12062072753906,12.06207275390625,-0.9872359018477183,0.06946997048299793,0.10647944073988752
